id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance,payload_length,alpha_count,digit_count,space_count,upper_count,lower_count,symbol_count,printable_ratio,alpha_ratio,digit_ratio,space_ratio,symbol_ratio,entropy,single_quote_count,double_quote_count,dash_count,hash_count,slash_count,backslash_count,left_paren_count,right_paren_count,comma_count,semicolon_count,equals_count,greater_count,less_count,percent_count,plus_count,asterisk_count,at_count,url_encoded_count,hex_literal_count,unicode_escape_count,comment_marker_count,comparison_op_count,function_call_count,quoted_string_count,kw_select,kw_union,kw_where,kw_from,kw_sleep,kw_benchmark,kw_pg_sleep,kw_waitfor,kw_delay,kw_case,kw_when,kw_then,kw_else,kw_end,kw_exists,kw_order,kw_group,kw_having,kw_information_schema,kw_sysibm,kw_mysql,kw_sqlite,kw_substring,kw_substr,kw_ascii,kw_char,kw_cast,kw_convert,kw_concat,kw_update,kw_delete,kw_insert,kw_drop,kw_create,kw_table,kw_database,kw_user,kw_version,kw_and,kw_or,kw_not,kw_like,kw_by,sql_keyword_total,boolean_signal,union_signal,time_signal,error_signal,order_signal,exists_signal,stacked_signal
GAN_000001,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.951528332719597,160.9552001953125,52.4373893737793,20.609817504882812,58.020198822021484,0.028312325477600098,60.18177795410156,27.1925048828125,0.8172961473464966,0.2817477285861969,0.16158823668956757,0.36438366770744324,0.1420333981513977,3.7631006240844727,1.5216835737228394,0.6337026357650757,1.0573043823242188,-0.02702948823571205,0.14017844200134277,-0.03108944371342659,4.997654914855957,6.855737686157227,1.7566345930099487,0.13141880929470062,1.5453072786331177,-0.014033468440175056,0.029851632192730904,0.3994615077972412,1.1886255741119385,0.35221365094184875,0.17015671730041504,0.07718613743782043,0.1513463407754898,-0.03402760624885559,0.5542478561401367,1.5620660781860352,4.724393367767334,0.9407849907875061,0.5878947377204895,-0.033261410892009735,0.37510254979133606,0.3832594156265259,0.07257576286792755,-0.013978637754917145,-0.11838514357805252,0.0972319170832634,0.20524711906909943,0.07300558686256409,0.1132616475224495,0.12228474020957947,0.06646973639726639,0.14819443225860596,0.11208958178758621,-0.12539894878864288,0.003812261391431093,0.07150767743587494,-0.030110184103250504,0.1249723732471466,-0.12949445843696594,0.1655917465686798,-0.04664459079504013,-0.043714866042137146,0.11725222319364548,1.9967490434646606,0.2638744115829468,0.055301815271377563,-0.009661735966801643,-0.10453997552394867,-0.17060522735118866,-0.09771828353404999,0.033328790217638016,-0.2103000432252884,-0.10330504924058914,0.007137872278690338,-0.22908301651477814,-0.048640456050634384,0.8208831548690796,0.6171597838401794,0.07888026535511017,0.12564827501773834,0.08712593466043472,5.609063625335693,0.859592854976654,0.036554887890815735,0.005264312028884888,0.2827606499195099,0.06922143697738647,-0.027568085119128227,0.026950016617774963
GAN_000002,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.8690561399907417,169.4091796875,54.15353012084961,21.803035736083984,57.220916748046875,0.023138029500842094,55.23622512817383,25.868518829345703,0.926763653755188,0.306778222322464,0.15433675050735474,0.3703601062297821,0.1443501114845276,3.7072927951812744,1.511427402496338,0.5824488997459412,1.0874359607696533,-0.02122679352760315,0.12751829624176025,-0.0032022185623645782,5.301939010620117,6.397017955780029,1.9073975086212158,0.180985227227211,1.6048294305801392,-0.02107519656419754,0.028782369568943977,0.4198661148548126,1.163976788520813,0.32544293999671936,0.15490400791168213,0.08951309323310852,0.09834138303995132,-0.037848398089408875,0.47887545824050903,1.6630182266235352,4.678050994873047,0.9301047325134277,0.6247932314872742,-0.025050878524780273,0.3552177846431732,0.3958321809768677,0.06413702666759491,-0.043590910732746124,-0.12033306062221527,0.07311630249023438,0.008961699903011322,0.13155591487884521,0.07286455482244492,0.1016152873635292,0.10272216796875,0.17588506639003754,-0.07867161184549332,-0.06109834462404251,0.057543884962797165,0.0879724994301796,-0.05794939026236534,0.20118087530136108,-0.11108242720365524,0.19509080052375793,0.01389041543006897,0.10287328064441681,0.06030208244919777,2.2158119678497314,0.35748210549354553,0.07617482542991638,0.0017873473698273301,-0.13308840990066528,-0.16117219626903534,-0.12193302810192108,0.0857352763414383,-0.22437705099582672,-0.1216605082154274,-0.0028231285978108644,-0.10076040029525757,0.06853920966386795,0.7276729941368103,0.6182041764259338,0.14091993868350983,0.11489984393119812,-0.03065401315689087,5.583701133728027,0.8424845933914185,0.09043840318918228,-0.09959083795547485,0.2457118034362793,-0.10982321947813034,-0.15974651277065277,-0.0598723404109478
GAN_000003,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,4.081720485493177,157.39779663085938,53.436988830566406,21.07334327697754,56.60683059692383,-0.00982284639030695,56.9166374206543,26.91689109802246,0.8954086303710938,0.28509053587913513,0.1593514084815979,0.3768809139728546,0.14058983325958252,3.7399544715881348,1.6244335174560547,0.6496924161911011,1.0539735555648804,-0.014683456160128117,0.14454136788845062,0.12209916114807129,4.929208755493164,7.112456321716309,2.025005340576172,0.16568370163440704,1.4906672239303589,-0.025725221261382103,-0.002545473165810108,0.39560025930404663,1.0510929822921753,0.33390235900878906,0.19995376467704773,0.17327848076820374,0.12736062705516815,-0.08190391957759857,0.551491379737854,1.5514622926712036,5.005280017852783,0.8825772404670715,0.5825855135917664,0.01769573986530304,0.3051126003265381,0.41768431663513184,-0.009381324052810669,-0.09395219385623932,-0.16094352304935455,0.053236886858940125,0.16743572056293488,0.09501755237579346,0.07117041200399399,0.09156137704849243,0.026634732261300087,0.15049858391284943,0.1041974425315857,-0.0696970522403717,-0.02498105727136135,0.06811920553445816,0.025146130472421646,0.23042675852775574,-0.08457190543413162,0.10728983581066132,0.0212821364402771,-0.02019890770316124,0.0030910372734069824,2.2939155101776123,0.2823588252067566,0.04278715327382088,-0.006043041590601206,-0.12557676434516907,-0.1814974993467331,-0.08531555533409119,0.09841223061084747,-0.2510836720466614,-0.24796444177627563,0.01303266454488039,-0.1404791921377182,-0.007255669683218002,0.8789376616477966,0.6528763771057129,0.12935015559196472,0.10206083208322525,0.00857464224100113,5.889013767242432,0.874241292476654,0.042351871728897095,-0.1656159609556198,0.31453365087509155,0.07884490489959717,0.01651567965745926,-0.08561304956674576
GAN_000004,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.772640947096693,174.6480712890625,47.71288299560547,19.42360496520996,52.816986083984375,-0.02772076055407524,62.88389587402344,29.11782455444336,0.9647637605667114,0.2999367117881775,0.1805563122034073,0.37299761176109314,0.1506875604391098,3.6935231685638428,1.4731601476669312,0.6518867015838623,0.9765386581420898,-0.0033946216572076082,0.0803438052535057,-0.12205687910318375,5.121727466583252,5.404267311096191,1.3758548498153687,0.10294856876134872,1.6928269863128662,-0.00408344529569149,-0.03132244944572449,0.22634567320346832,0.6715549230575562,0.3699186444282532,0.2216666340827942,0.06416410207748413,0.11500593274831772,-0.21425555646419525,0.46147435903549194,1.6437877416610718,4.702306270599365,0.9522641897201538,0.761130154132843,0.24863192439079285,0.295584499835968,0.26640573143959045,0.0031784474849700928,0.14444808661937714,-0.08225631713867188,0.19121800363063812,0.1511746197938919,0.08645209670066833,-0.007087237201631069,0.11215569823980331,0.03633784502744675,0.19807568192481995,-0.07241549342870712,-0.038760460913181305,0.04400753602385521,0.056765053421258926,-0.18917793035507202,0.16880835592746735,0.034451596438884735,0.25559234619140625,-0.1223437488079071,0.03124847263097763,0.007451213896274567,2.707638740539551,0.3641781508922577,0.027288971468806267,0.012200728990137577,0.20768986642360687,-0.2480839043855667,-0.07237623631954193,0.23973357677459717,0.08724015951156616,0.13781428337097168,0.009779132902622223,0.058864887803792953,0.007235229015350342,0.6620631814002991,0.691398024559021,0.19922685623168945,0.14751233160495758,0.11417345702648163,6.307664394378662,0.864405632019043,-0.0076937079429626465,0.11489283293485641,0.3093627691268921,0.05039820820093155,0.024049583822488785,-0.016265444457530975
GAN_000005,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.8934989386253664,169.6666717529297,54.61496353149414,21.32416343688965,58.287994384765625,-0.017258714884519577,55.80344009399414,25.652803421020508,1.022873044013977,0.29386138916015625,0.16678424179553986,0.374234676361084,0.14495626091957092,3.7431538105010986,1.5222984552383423,0.7705914378166199,1.0984609127044678,-0.012831739149987698,0.20456841588020325,-0.046599194407463074,5.355772018432617,6.554778099060059,1.9438717365264893,0.06261801719665527,1.5663212537765503,-0.01066385954618454,0.03419973701238632,0.30053409934043884,1.0210988521575928,0.40717390179634094,0.23774972558021545,0.004707254469394684,0.10640249401330948,-0.14344216883182526,0.5035693645477295,1.6290252208709717,5.251928806304932,0.9685430526733398,0.6318413019180298,0.025122657418251038,0.2857242822647095,0.301093190908432,-0.07309597730636597,-0.03145135939121246,-0.29550468921661377,0.060139987617731094,0.058275237679481506,0.12247993052005768,0.10435743629932404,0.12308885902166367,0.031078988686203957,0.13010676205158234,-0.01678396761417389,0.030448898673057556,0.03358277305960655,0.014586657285690308,-0.006354726850986481,0.1424994319677353,-0.0074256062507629395,0.17957574129104614,-0.016735583543777466,-0.04326089099049568,0.05142262205481529,2.15618896484375,0.1387096643447876,0.02620725892484188,-0.008529560640454292,-0.049484193325042725,-0.1380532830953598,0.06341920793056488,0.14418648183345795,0.024177242070436478,-0.025603830814361572,0.008640377782285213,0.1644759625196457,-0.13099044561386108,0.8069090247154236,0.7238237857818604,0.11151185631752014,0.09020897001028061,0.061467185616493225,5.634222030639648,0.8729507327079773,0.11233588308095932,0.12853550910949707,0.33734703063964844,0.12366992980241776,0.061892617493867874,-0.009513609111309052
GAN_000006,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.8790374857817302,165.74513244628906,51.580223083496094,23.225831985473633,53.66140365600586,0.052046362310647964,56.50274658203125,26.334077835083008,1.154770851135254,0.2897879481315613,0.16428470611572266,0.3636389672756195,0.14728224277496338,3.6897685527801514,1.366145133972168,0.5343986749649048,1.0781875848770142,-0.0013305667089298368,0.11800182610750198,-0.13006815314292908,5.004169940948486,6.121299743652344,1.6501232385635376,0.21064548194408417,1.6520953178405762,0.007007986307144165,0.05352519452571869,0.44981563091278076,0.9955299496650696,0.3664728105068207,0.25389018654823303,0.017220869660377502,0.12833423912525177,0.04189954698085785,0.46517616510391235,1.7078638076782227,4.513340950012207,0.7821547389030457,0.5641671419143677,-0.011979561299085617,0.3482446074485779,0.3268674314022064,0.07654280960559845,-0.07531493902206421,-0.13493135571479797,0.08435738831758499,-0.04960702732205391,0.10129933059215546,0.08115176111459732,0.08329986035823822,0.0782947763800621,0.16563484072685242,-0.16603872179985046,0.05671042948961258,0.11151903867721558,0.05568183958530426,-0.056201059371232986,0.17269989848136902,-0.08559846878051758,0.13718754053115845,-0.021381929516792297,0.09966416656970978,0.14297981560230255,2.0828516483306885,0.32531648874282837,0.06020580977201462,0.005305079277604818,-0.16523870825767517,-0.1314827799797058,-0.13662996888160706,0.09857429563999176,-0.10971909016370773,-0.1513422429561615,-0.00021899693820159882,0.020601540803909302,0.15903447568416595,0.7025836110115051,0.647854208946228,0.13344639539718628,0.13863806426525116,-0.0040024444460868835,6.112821578979492,0.8284211754798889,0.16433043777942657,-0.013947397470474243,0.2067299783229828,-0.20276659727096558,-0.037044767290353775,0.019629254937171936
GAN_000007,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.8790761307900854,173.56968688964844,54.15940856933594,23.33173942565918,53.860374450683594,-0.005157232750207186,54.8287239074707,26.65053939819336,1.1999953985214233,0.29072633385658264,0.16508783400058746,0.3631061911582947,0.14876534044742584,3.696988105773926,1.7061949968338013,0.6490651369094849,1.0879077911376953,-0.004959396086633205,0.11113672703504562,-0.018355514854192734,5.526684284210205,6.021646976470947,2.0951955318450928,0.02714058756828308,1.6590826511383057,-0.08571238815784454,0.03975629061460495,0.4427173435688019,0.5497680306434631,0.4062366187572479,0.20726490020751953,-0.04207432270050049,0.15808071196079254,0.056983307003974915,0.5050618648529053,1.7396327257156372,4.575133323669434,0.7152101397514343,0.645131528377533,0.0074461400508880615,0.34903669357299805,0.33037707209587097,0.027749475091695786,-0.07018904387950897,-0.15329483151435852,0.28183767199516296,-0.09227286279201508,0.11093611270189285,0.08347311615943909,0.10050536692142487,0.034185439348220825,0.1912318468093872,-0.08081161230802536,-0.05002070590853691,0.09941060096025467,0.05904880538582802,0.07193777710199356,0.1697200983762741,-0.02416270226240158,0.25393640995025635,-0.03526291251182556,0.12272956967353821,0.1172405332326889,2.313997268676758,0.16609567403793335,0.044468119740486145,0.01615498960018158,-0.19418784976005554,-0.12350233644247055,-0.09357300400733948,0.16836780309677124,-0.04163242131471634,-0.06397727876901627,0.007615943904966116,0.05405489727854729,0.04252730682492256,0.700060248374939,0.7294460535049438,0.05365455150604248,0.09003892540931702,0.014563269913196564,6.2540059089660645,0.8501514792442322,0.27080774307250977,0.05359486863017082,0.2456272393465042,-0.1926390528678894,0.06623813509941101,0.001509934663772583
GAN_000008,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.7813853658479304,170.14366149902344,50.35179901123047,22.243206024169922,62.72837829589844,0.025393247604370117,57.02397155761719,26.53350257873535,0.8579656481742859,0.3122468590736389,0.1560250073671341,0.3654851019382477,0.14639197289943695,3.732055187225342,1.5993385314941406,0.562163233757019,1.0421267747879028,-0.004104328341782093,0.14483524858951569,-0.02252975106239319,5.541807174682617,6.675004005432129,1.9850804805755615,0.2054668366909027,1.614791750907898,0.08011619746685028,-0.020981352776288986,0.3299524188041687,0.9296671152114868,0.41999951004981995,0.08779687434434891,-0.0379549041390419,0.15354667603969574,-0.14788345992565155,0.4864181876182556,1.7083102464675903,5.298915863037109,0.966079592704773,0.6645481586456299,-0.09289847314357758,0.3734104335308075,0.35414379835128784,0.033158764243125916,-0.016104280948638916,-0.0794920027256012,0.10220694541931152,0.05060429871082306,0.08357764035463333,0.13318128883838654,0.1270465850830078,0.06758968532085419,0.125213161110878,0.07611765712499619,-0.08817844092845917,0.030713817104697227,0.038840971887111664,-0.06957139074802399,0.10474549978971481,-0.12580306828022003,0.17877614498138428,0.045701511204242706,-0.03464534878730774,0.13131597638130188,2.168379783630371,0.11208152770996094,0.055166345089673996,-0.012244699522852898,-0.1321922242641449,-0.09717627614736557,0.0334373414516449,-0.0075859203934669495,-0.048381008207798004,-0.03999403119087219,0.0051935468800365925,-0.09602977335453033,-0.03569642826914787,0.7947091460227966,0.6819620728492737,0.11997981369495392,0.14235126972198486,0.06665295362472534,6.515605449676514,0.8550612330436707,0.046958230435848236,0.08649365603923798,0.20212969183921814,-0.028431057929992676,0.05594295635819435,0.12974628806114197
GAN_000009,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.88285791793167,167.0232696533203,47.369422912597656,22.34359359741211,52.090057373046875,-0.00044578008237294853,60.77363204956055,27.000154495239258,1.1225628852844238,0.2818647027015686,0.1702464371919632,0.3642985224723816,0.14370416104793549,3.7072505950927734,1.2947384119033813,0.6485143899917603,0.9795077443122864,0.0015772281913086772,0.08111689239740372,-0.1481846272945404,5.4699578285217285,6.80364990234375,1.492885947227478,0.13311930000782013,1.6383848190307617,0.013659939169883728,-0.05820230394601822,0.40319010615348816,0.8167736530303955,0.28929513692855835,0.23317930102348328,0.06991121172904968,0.17452722787857056,-0.07366929948329926,0.5018706321716309,1.6980260610580444,4.698084354400635,0.9220572113990784,0.6166480779647827,0.07304651290178299,0.32283732295036316,0.3485698699951172,0.021858207881450653,-0.09244386851787567,-0.043855391442775726,0.07367122918367386,0.0787876546382904,0.08950545638799667,0.09438727796077728,0.10721954703330994,0.04416816681623459,0.15253868699073792,-0.11764281243085861,-0.024092063307762146,0.0815785750746727,0.125258669257164,-0.002966679632663727,0.20192955434322357,-0.15543407201766968,0.28818559646606445,0.002620913088321686,0.06267891824245453,0.09582802653312683,2.201904535293579,0.4695752263069153,0.06295839697122574,0.01847989484667778,-0.13983988761901855,-0.23736022412776947,-0.14698733389377594,0.15022143721580505,-0.12522637844085693,-0.08097738772630692,-0.008304118178784847,-0.07240378856658936,0.12526044249534607,0.7051278352737427,0.7051121592521667,0.07434240728616714,0.18219181895256042,0.0290265791118145,6.0528669357299805,0.8399550914764404,0.1504659354686737,0.052818018943071365,0.23261404037475586,-0.15196958184242249,-0.13212262094020844,0.03663288801908493
GAN_000010,attack,boolean,"1'+  (  select 'asmj' where 7808  =  7808 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   +'",nearest_attack_euclidean,R000029,3.946128178623579,160.5439910888672,48.186092376708984,19.065059661865234,57.41654586791992,0.034377384930849075,66.04679870605469,28.7500057220459,0.8118276596069336,0.28041407465934753,0.16126403212547302,0.360999196767807,0.14229463040828705,3.8002116680145264,1.4495081901550293,0.6664499640464783,0.8139447569847107,-0.018278777599334717,0.12336927652359009,-0.20270535349845886,5.601151943206787,6.807426929473877,1.5310168266296387,0.18257874250411987,1.587969422340393,0.01965545117855072,-0.08907100558280945,0.23354460299015045,0.7517784237861633,0.37867358326911926,0.29302147030830383,0.0359061062335968,0.1474374681711197,-0.24475856125354767,0.5190314650535583,1.5667320489883423,4.7993292808532715,0.7551588416099548,0.5672295689582825,0.025454439222812653,0.40622538328170776,0.3685477077960968,-0.03374484181404114,0.031269621104002,-0.013049408793449402,0.14584782719612122,0.22162307798862457,0.04465317726135254,0.0937243327498436,0.18895244598388672,0.05148693919181824,0.17261844873428345,0.22361859679222107,-0.05884315446019173,0.1014334186911583,0.02243836224079132,-0.2183559089899063,0.04706673324108124,-0.0215517058968544,0.23433339595794678,0.06153944879770279,0.13036414980888367,0.18458133935928345,1.9684264659881592,0.2077738344669342,0.0753127858042717,-0.02993815205991268,0.07216829061508179,-0.233362078666687,-0.13205181062221527,-0.14269131422042847,0.03501471132040024,0.0010877437889575958,0.006217909976840019,-0.22171646356582642,-0.08088093996047974,0.7652413249015808,0.6069256663322449,0.089334636926651,0.10794705897569656,0.1888035237789154,6.083436012268066,0.9176102876663208,0.008143238723278046,0.06773844361305237,0.3215315341949463,0.10446534305810928,0.2520817816257477,0.1872340738773346
