id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance,length,num_unique_chars,entropy,alpha_count,digit_count,space_count,punct_count,alpha_ratio,digit_ratio,space_ratio,punct_ratio,single_quote_count,double_quote_count,dash_count,slash_count,star_count,equals_count,semicolon_count,paren_count,percent_count,underscore_count,comma_count,operator_count,has_single_quote,has_double_quote,has_comment_dashdash,has_comment_hash,has_comment_block,has_equal,has_parentheses,has_semicolon,has_percent_encoding,has_hex_literal,has_concat_operator,kw_select,kw_union,kw_where,kw_from,kw_and,kw_or,kw_insert,kw_update,kw_delete,kw_drop,kw_create,kw_alter,kw_sleep,kw_benchmark,kw_waitfor,kw_delay,kw_information_schema,kw_table,kw_column,kw_database,kw_cast,kw_convert,kw_concat,kw_substr,kw_substring,kw_ascii,kw_char,kw_load_file,kw_outfile,kw_exec,kw_order,kw_by,kw_exists,kw_case,kw_when,keyword_total
SMOTE_000001,attack,time,select pg_sleep  (  5  )   and    (    (     (  9476  =  9476,nearest_attack_euclidean,R000202,1.0142655727198677,61.89043733621557,21.187249781620757,3.228353361694062,17.187249781620757,9.29681244540519,28.40637510918962,7.0,0.2771965264598917,0.15012592805936895,0.4595200304585849,0.11315751502215446,0.0,0.2968124454051889,0.0,0.0,0.0,1.0,0.0,4.703187554594811,0.0,1.0,0.0,1.0,0.0,0.2968124454051889,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2968124454051891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968124454051893
SMOTE_000002,attack,time,"1   )    )    as hrks where 7637  =  7637 or elt  (  6272  =  6272,sleep  (  5   )    )   --",nearest_attack_euclidean,R000205,1.0940267287067098,92.62226185394788,24.244523707895745,3.3388466642630505,21.311130926973938,18.0,42.0,11.311130926973936,0.2300597301513294,0.1943569942910428,0.4534996533457666,0.12208362221186118,0.3111309269739362,-1.1102230246251565e-16,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,4.0,0.3111309269739361,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31113092697393624,0.6888690730260638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000003,attack,time,"1""  )   or sleep  (  5  )   and   (  ""xgtk""  =  ""xgtk",nearest_attack_euclidean,R000155,0.405516706919972,51.89968012291543,19.388711179397458,3.2339741617965405,18.12225776412051,2.0,23.021937887035932,8.755484471758983,0.3508942621294637,0.03867951962014113,0.4419255510561467,0.1685006671942484,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.755484471758982,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1222577641205087,0.8777422358794913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000004,attack,time,"1%""   )    )     )   rlike sleep  (  5  )  #",nearest_attack_euclidean,R000234,0.7873341678848081,43.05681284258183,14.685604280860609,2.562389320019962,9.05681284258183,2.0,24.0,8.0,0.2094964726428948,0.046500207491594434,0.558002489899133,0.1860008299663777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.220446049250313e-16,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143957191393898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3143957191393896
SMOTE_000005,attack,time,"1'  )   as wnys where 6457  =  6457 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",nearest_attack_euclidean,R000129,0.0764848196748626,100.21238022522695,28.818241590436987,3.840477616737595,27.636483180873977,27.0,35.636483180873974,9.939413863478997,0.27557810024324003,0.2697193670025734,0.35549494972548396,0.09920758302870265,1.0,-1.1102230246251565e-16,0.0,0.0,0.0,2.0,0.0,4.939413863478996,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000006,attack,time,select sleep  (  5  )   and    (    (   'ilcv'  =  'ilcv,nearest_attack_euclidean,R000094,0.24680764797947727,57.61634598128539,17.0,3.050054201230311,22.0,1.0,26.293076785028315,8.323269196257078,0.3824474204952346,0.0173839736588743,0.45579732155428887,0.14437128429160223,3.0,-1.1102230246251565e-16,0.0,0.0,0.0,1.0,0.0,4.323269196257079,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000007,attack,time,1%'  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,nearest_attack_euclidean,R000099,0.7568575155173153,89.68124998778401,23.739062509161982,3.0559383941376543,29.36953125458099,2.0,45.101562484730024,13.210156248473002,0.3283713601763265,0.022329249529407194,0.5019701407648591,0.1473292495294072,1.0,-1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,9.420312496946005,0.7898437515269973,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.21015624847300274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.210156248473003
SMOTE_000008,attack,time,"1' or elt  (  6272  =  6272,sleep  (  5   )    )   ",nearest_attack_euclidean,R000199,1.1192583334031407,51.2742269783453,18.0,3.0709995861980643,10.274226978345297,10.0,24.0,7.0,0.20031798873007434,0.1950443929926648,0.46810654318239553,0.13653107509486537,0.7257730216547034,0.27422697834529647,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.7257730216547035,0.2742269783452965,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742269783452965,0.7257730216547035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998
SMOTE_000009,attack,time,1  )   or sleep  (  5  )  #,nearest_attack_euclidean,R000246,2.2651612402013344,42.287570643107216,15.597075445436992,2.7824155330373967,9.697806584077744,5.5970754454369915,21.194150890873985,5.798537722718495,0.23851110095224565,0.11447838235615321,0.5065064268670896,0.14050408982451154,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,4.348903292038871,0.0,0.0,0.44963443067962394,2.220446049250313e-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503655693203761,0.44963443067962394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998
SMOTE_000010,attack,time,1'  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  'ayol'  =  'ayol,nearest_attack_euclidean,R000049,1.209110522498946,92.54576300901932,26.88644075225483,3.5900050685083347,31.943220376127414,10.0,38.65932225676449,11.943220376127416,0.34811171923272866,0.10950268428600181,0.4132792458205444,0.12910635066072507,4.0,-1.1102230246251565e-16,0.0,0.0,0.0,1.685593207957528,0.0,5.257627168169887,0.0,1.0,0.0,1.6855932079575282,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.685593207957528,0.31440679204247185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
