epoch,critic_loss,generator_loss
1,-2.6292174100875854,4.750894088298082
2,-11.051528787612915,6.287899151444435
3,-5.771339166164398,-3.21132056042552
4,-2.8878609240055084,-5.386982798576355
5,-1.629053683578968,-3.469662308692932
6,-0.8530094284098595,-2.715651109814644
7,-0.9072040380910039,-5.111779272556305
8,-0.28990286462940273,-5.535010278224945
9,-1.0487764663994312,-2.174756646156311
10,-0.7326920338906348,-0.3646848760545254
11,-1.6486349698156118,1.5579772982746363
12,-1.8297872483730315,-0.19432439049705863
13,-0.976049511320889,0.67927953787148
14,-2.136668434739113,5.005032420158386
15,-0.9887496383860708,2.007770771160722
16,-2.018575982749462,-1.044589089229703
17,-1.5315432142466308,0.7004501596093178
18,-1.6145649462006986,2.9217882603406906
19,-1.8618912719190122,0.38116685301065445
20,-1.4448673598468305,-1.0693098418414593
21,-1.6132360626012088,1.2388596050441265
22,-1.2049818251281976,-2.2296668253839016
23,-1.5361301466822623,-1.092566378414631
24,-1.2354385510087014,-2.610809348523617
25,-1.0530650654807687,-0.7747910842299461
