label,payload,family,payload_type,method,run_id,sample_index
attack,"1 pg_sleep  (  pg_sleep  (  or pg_sleep  pg_sleep  (  pg_sleep  or pg_sleepor pg_sleep  (  pg_sleep  (  (  pg_sleep  (  pg_sleep  (  , pg_sleep  (    pg_sleep  (  pg_sleep  (  = pg_sleep  pg_sleep  pg_sleep  or pg_sleep  pg_sleep  pg_sleep  (  pg_sleep  (  = pg_sleep  (  select pg_sleep  (  (  pg_sleep  (  , pg_sleep  (  pg_sleep  e pg_sleep  (  (  pg_sleep  pg_sleep  ,sleep  (  (  pg_sleep  , pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep pg_sleep pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep pg_sleep  (  sleep",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,0
attack," pg_sleep (  or pg_sleep  (  (  pg_sleep  sleep  (  (  pg_sleep  (  pg_sleep  or pg_sleep  or pg_sleep  or pg_sleep  (  (  orsleep  (or pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep  (  (  pg_sleep  (  or pg_sleep  (  or pg_sleep  (  or pg_sleep  pg_sleep  (  = pg_sleep(  (  (  (  or pg_sleep  , pg_sleep  pg_sleep  (  pg_sleep  pg_sleep  , pg_sleep  pg_sleep  pg_sleep  (  pg_sleep  (  or pg_sleep  pg_sleep pg_sleep  pg_sleep  6793 pg_sleep  (  pg_sleep  (  pg_sleep  (  pg_sleep  pg_sleep    pg_sleep",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,1
attack,"Qpg_sleep  (sleep  (  pg_sleep  3824  pg_sleep  (  pg_sleep  = pg_sleep  (  pg_sleep  or pg_sleep pg_sleep  (  pg_sleep  sleep  sleep  (  = pg_sleep ( pg_sleep  pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep  sleep  (  pg_sleep  (  pg_sleep  (  sleep  (  pg_sleep  (  pg_sleep  sleep  (  pg_sleep  (  = pg_sleep  pg_sleep  8667 pg_sleep  (  or pg_sleep  (  pg_sleep  , pg_sleep  pg_sleep  (  pg_sleep  sleep  (  , pg_sleep  (  pg_sleep  (  (  , pg_sleep  = pg_sleep  sleep  pg_sleep  (  pg_sleep  (  pg_sleep  (  ",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,2
attack,"or pg_sleep  sleep(  pg_sleep  (  pg_sleep  pg_sleep  (  sleep  (  pg_sleep  or pg_sleep  (  from pg_sleep  pg_sleep  pg_sleep  pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep  (  pg_sleep  , pg_sleep  (  , pg_sleep  (  = pg_sleep  (  (  (  select pg_sleep  pg_sleep  pg_sleep pg_sleep  (  (  (  , pg_sleep  pg_sleep  (  pg_sleep  (  pg_sleep  or pg_sleep  (  (  pg_sleep  pg_sleep  (  pg_sleep  (  pg_sleep  select pg_sleep pg_sleep  (  or pg_sleep  (  pg_sleep  pg_sleep  pg_sleep  (  pg_sleep  = pg_sleep  (  pg_sleep    (  ",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,3
attack,"1 pg_sleep  (  pg_sleep    (  , pg_sleep  or pg_sleep  (  pg_sleep  , pg_sleep  (  pg_sleep  pg_sleep  pg_sleep  (  (  pg_sleep  or pg_sleep  (  (  sleep  (  pg_sleep    (  or pg_sleep  or pg_sleep  or pg_sleep   pg_sleep  pg_sleep  (  , pg_sleep  (  pg_sleep  3824 pg_sleep(  pg_sleep  pg_sleep  or pg_sleep  (  (  pg_sleep  or pg_sleep  (  or pg_sleep  (  (  sleep  (  (  or pg_sleep  or pg_sleep  sleep  (  sleep  (  or or pg_sleep  = pg_sleep  (  sleep  (  (  sleep  ",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,4
attack," pg_sleep pg_sleep  pg_sleep  pg_sleep  (  or pg_sleep  (    pg_sleep  pg_sleep  (  or pg_sleep  (  sleep  = or pg_sleep  sleep  (  pg_sleep  (  pg_sleep  pg_sleep  (  , pg_sleep  (  pg_sleep  pg_sleep  (  (  sleep  (  pg_sleep  (  = pg_sleep  pg_sleep  (  (  pg_sleep  pg_sleep  pg_sleep  = pg_sleep  (  (  pg_sleep  pg_sleep  (  or pg_sleep pg_sleep  , pg_sleep  (  or pg_sleep  (  = pg_sleep  (  (  or pg_sleep  (  (  sleep  (  , pg_sleep  pg_sleep  pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep  ",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,5
attack,1 pg_sleep  (  sleep  (  pg_sleep  (  pg_sleep  or pg_sleep  pg_sleep  pg_sleep  (  pg_sleep pg_sleep  pg_sleep(  pg_sleep   pg_sleep  ( pg_sleep  (  (  pg_sleep  (  pg_sleep  pg_sleep  = pg_sleep  (  pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep  (  pg_sleep    sleep  (  pg_sleep  (  pg_sleep  pg_sleep  = pg_sleep  (  pg_sleep  or pg_sleep  (  sleep  (  (    = pg_sleep  or pg_sleep  or pg_sleep  sleep  = pg_sleep(  = pg_sleep  (  or or pg_sleep  pg_sleep  or pg_sleep  (  or pg_sleep  (  * pg_sleep  sleep,time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,6
attack,"Qe pg_sleep  (  6383 pg_sleep  (  , pg_sleep  pg_sleep  (  pg_sleep  sleep  (  , pg_sleep  pg_sleep  (  (  pg_sleep    sleep  (  sleep  (  pg_sleep  (  (  pg_sleep  , pg_sleep pg_sleep  (  pg_sleep  pg_sleep  pg_sleep  (  or pg_sleep  pg_sleep  pg_sleep  or pg_sleep  (  pg_sleep    or pg_sleep pg_sleep  (  , pg_sleep pg_sleep  pg_sleep  (  pg_sleep  (  pg_sleep pg_sleep  pg_sleep  (  (  pg_sleep  (  pg_sleep  sleep  (  pg_sleep  (  (  pg_sleep  (  pg_sleep    6383 pg_sleep pg_sleep  or pg_sleep  sleep  (  pg_sleep  ",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,7
attack," pg_sleep  (  pg_sleep  (  pg_sleep  pg_sleep  (  pg_sleep  or pg_sleep  or pg_sleep  (  pg_sleep  (  pg_sleep  (  or pg_sleep  , pg_sleep  sleep  (  pg_sleep  (  pg_sleep  sleep or pg_sleep  pg_sleep  (  sleep  (  pg_sleep  pg_sleep  (  pg_sleep  , pg_sleep  (  pg_sleep  (  (  (  (  pg_sleep  pg_sleep  pg_sleep  sleep  (  (  sleep  (  pg_sleep  pg_sleep  (  pg_sleep  sleep  pg_sleep  (  sleep  (  or pg_sleep  (  pg_sleep  pg_sleep  (  = pg_sleep  (  or pg_sleep  sleep pg_sleep  (  pg_sleep  (  pg_sleep  pg_sleep",time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,8
attack,1 pg_sleep  pg_sleep  (  pg_sleep  (  pg_sleep  (  pg_sleep  (  pg_sleep pg_sleep  pg_sleep  sleep  (  sleep  (  or pg_sleep pg_sleep  (  pg_sleep  (  pg_sleep pg_sleep  sleep  (  (  sleep  (  (  pg_sleep  sleep  (  pg_sleep  (  pg_sleep  pg_sleep  pg_sleep  (  pg_sleep  (  (  pg_sleep    pg_sleep  pg_sleep  (  sleep  sleep)  6383 pg_sleep  (  pg_sleep  (  pg_sleepzpg_sleep  pg_sleep  (  pg_sleep  pg_sleep  (  or pg_sleep pg_sleep  (  or pg_sleep  or pg_sleep  sleep  (  pg_sleep  (  or pg_sleep  (    or pg_sleep  or,time,time,seqgan_improved,seqgan_improved__phase2b__time__D__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,9
