epoch,critic_loss,generator_loss
1,8.893355369567871,0.33920547366142273
2,7.224237155914307,0.9054630398750305
3,3.998237895965576,1.8796203136444092
4,-0.26508278846740724,3.101384162902832
5,-4.69629225730896,3.9851653575897217
6,-8.009364986419678,4.968662261962891
7,-9.192951202392578,5.762887001037598
8,-9.480070304870605,5.203752040863037
9,-9.011688995361329,5.180567741394043
10,-8.17840642929077,3.5103158950805664
11,-7.6468963623046875,2.9962053298950195
12,-6.804602336883545,2.30501127243042
13,-6.652601814270019,1.7618755102157593
14,-6.630141925811768,0.6137996315956116
15,-5.893171882629394,0.4108084738254547
16,-5.546254253387451,-0.39216387271881104
17,-5.222692775726318,-1.493125557899475
18,-4.59794807434082,-1.7697323560714722
19,-3.792628860473633,-2.6509714126586914
20,-3.1569306373596193,-2.8563170433044434
21,-2.9156864643096925,-2.487492322921753
22,-2.592820882797241,-2.1805036067962646
23,-2.7038302183151246,-2.1613006591796875
24,-2.6331304550170898,-2.133596897125244
25,-3.0406517505645754,-2.2090706825256348
26,-2.620299530029297,-2.9837839603424072
27,-2.3754297733306884,-2.23073673248291
28,-1.855361557006836,-3.0371859073638916
29,-1.490398919582367,-3.002807855606079
30,-1.3559633135795592,-3.266387701034546
31,-1.542414665222168,-3.2509491443634033
32,-1.2815293669700623,-3.3575899600982666
33,-1.5915444016456604,-3.399801731109619
34,-1.779666543006897,-2.5890328884124756
35,-2.1437374353408813,-2.674481153488159
36,-2.293350267410278,-3.070042133331299
37,-2.1280630588531495,-3.2966983318328857
38,-2.3150935411453246,-3.457076072692871
39,-1.5579650402069092,-3.5875024795532227
40,-1.149111795425415,-4.500881195068359
41,-0.41208641305565835,-4.995133876800537
42,-0.41723094284534457,-5.0466084480285645
43,-0.24879493638873101,-5.154717922210693
44,-0.42227865755558014,-4.457613468170166
45,-0.4947496145963669,-2.9252102375030518
46,-1.055623459815979,-2.9358456134796143
47,-1.2334391593933105,-2.4742486476898193
48,-1.9168452501296998,-1.8883816003799438
49,-1.8589466691017151,-2.1321284770965576
50,-2.0023264646530152,-2.0091049671173096
51,-1.7871717095375061,-1.5784820318222046
52,-1.2484800457954406,-1.9143035411834717
53,-0.795181830227375,-2.6025967597961426
54,-0.4977729141712189,-3.054835319519043
55,0.029246172308921813,-4.175378799438477
56,0.06368408203125,-4.305278301239014
57,-0.25402783453464506,-4.3254780769348145
58,-0.5923678398132324,-4.99199104309082
59,-1.0541277527809143,-4.513667106628418
60,-1.3347046792507171,-4.673156261444092
61,-1.9182514905929566,-5.702480316162109
62,-2.1660377740859986,-5.111436367034912
63,-2.2462786197662354,-5.272717475891113
64,-1.697121834754944,-5.899677753448486
65,-1.5854150891304015,-5.501927375793457
66,-1.1320247806608676,-6.682765960693359
67,0.15424115657806398,-7.009181499481201
68,-0.003137129545211792,-8.183399200439453
69,0.028867313265800477,-8.373734474182129
70,0.4651863470673561,-8.425609588623047
71,-0.6797645390033722,-8.917789459228516
72,-0.9129996001720428,-8.708000183105469
73,-1.772000253200531,-7.200007438659668
74,-2.2833605289459227,-6.219087600708008
75,-3.205821466445923,-5.649144172668457
76,-3.452071714401245,-3.915513038635254
77,-2.9716184616088865,-2.229194402694702
78,-2.639199209213257,-2.111056327819824
79,-2.306137299537659,-2.7924387454986572
80,-1.6494572758674622,-2.8471875190734863
81,-0.49269391745328905,-3.485903024673462
82,-0.22641534954309464,-3.419635534286499
83,-0.0972908079624176,-4.771948337554932
84,-0.05335671305656433,-5.369802951812744
85,-0.18604521453380585,-4.962747097015381
86,-0.8216229863464832,-4.463627338409424
87,-1.9850838303565979,-5.401846408843994
88,-2.1745816469192505,-4.424612998962402
89,-2.471762990951538,-4.286881923675537
90,-3.171013832092285,-4.458980560302734
91,-2.887626218795776,-4.540002822875977
92,-2.387265181541443,-5.3627705574035645
93,-2.137662100791931,-5.466907501220703
94,-1.0662677377462386,-5.740890979766846
95,-1.0219128012657166,-6.334939956665039
96,-0.5823523074388504,-6.486729621887207
97,-0.5552446842193604,-6.570277690887451
98,-0.17993893027305602,-6.318615913391113
99,-0.7818994164466858,-6.620584487915039
100,-1.250916564464569,-4.769704818725586
101,-1.9353957414627074,-4.7072434425354
102,-2.5988626003265383,-2.8844857215881348
103,-2.6933812141418456,-1.9056172370910645
104,-3.136795234680176,-1.317348837852478
105,-2.6920105695724486,-0.8333685994148254
106,-2.9601643323898315,0.5210463404655457
107,-1.782536554336548,1.066471815109253
108,-1.0327698171138764,0.6906686425209045
109,-1.0651312530040742,0.6076459884643555
110,-0.7890704214572907,0.36965620517730713
111,-0.6515640497207642,0.8137748837471008
112,-1.1112292215228081,1.5231622457504272
113,-0.7862466335296631,0.6601715087890625
114,-1.4144917011260987,1.1154553890228271
115,-2.1071908712387084,0.5321298837661743
116,-2.2409366846084593,0.5924869179725647
117,-1.949448323249817,-0.017276925966143608
118,-2.5119008660316466,-0.9029982089996338
119,-2.0700671434402467,-1.5743424892425537
120,-2.0017751932144163,-2.19187331199646
121,-1.8552168369293214,-3.1262319087982178
122,-1.6728400707244873,-3.539273977279663
123,-1.9368769884109498,-4.613000392913818
124,-1.8536870956420899,-5.092199325561523
125,-1.9904921054840088,-6.063973903656006
126,-1.7150021553039552,-5.764523983001709
127,-1.144941544532776,-5.901121139526367
128,-1.2859826371073724,-5.564047813415527
129,-1.8297863125801086,-4.910669803619385
130,-1.8204401075839995,-4.157412052154541
131,-2.2278552293777465,-3.58366322517395
132,-2.571113634109497,-2.0049238204956055
133,-2.094783139228821,-0.20197516679763794
134,-1.6434932947158813,0.6184084415435791
135,-1.258299595117569,1.8119357824325562
136,-1.8698529243469237,1.235508680343628
137,-1.494931411743164,1.4848861694335938
138,-1.4404132843017579,1.2194546461105347
139,-1.1806284487247467,1.5171109437942505
140,-1.4342408299446106,0.5968165397644043
141,-1.2044417679309845,0.4761620759963989
142,-1.6866072177886964,0.9187967777252197
143,-2.1545289158821106,0.7061080932617188
144,-2.141379475593567,-0.14075177907943726
145,-2.4201064109802246,-1.546617031097412
146,-1.9791504621505738,-2.6763861179351807
147,-1.598499858379364,-3.609447717666626
148,-1.1031136065721512,-3.818554639816284
149,-1.0485886931419373,-4.871893405914307
150,-1.345667964220047,-5.075918674468994
151,-1.071326583623886,-4.763786792755127
152,-2.083771848678589,-5.273769378662109
153,-2.3346372842788696,-4.620643615722656
154,-2.274764883518219,-3.948307752609253
155,-2.2245578289031984,-3.2497551441192627
156,-1.4582388043403625,-2.9266164302825928
157,-0.959510761499405,-3.0501105785369873
158,-0.6741647005081177,-3.277966022491455
159,-1.080818235874176,-2.741786241531372
160,-1.768548274040222,-2.8999266624450684
161,-1.4528522312641143,-1.425902247428894
162,-2.1700628757476808,-0.15245984494686127
163,-3.0258573055267335,-0.8299675583839417
164,-2.8555043220520018,-0.19415909051895142
165,-2.514845848083496,-1.1922496557235718
166,-1.4193833112716674,-3.537381172180176
167,-0.6660355895757675,-4.316345691680908
168,-0.307879713177681,-5.118682861328125
169,-1.14246796220541,-5.532113075256348
170,-0.9550492882728576,-6.246173858642578
171,-1.6843351244926452,-5.925013542175293
172,-2.0300950407981873,-4.043838024139404
173,-1.7868069291114808,-4.149184226989746
174,-1.806731715798378,-3.81239652633667
175,-1.517891025543213,-3.9881951808929443
176,-1.1225434243679047,-3.0834755897521973
177,-0.8865340828895569,-3.0377368927001953
178,-0.9398260161280632,-2.444917917251587
179,-1.0426113605499268,-2.147648811340332
180,-1.7050281584262847,-1.6298824548721313
181,-2.061237072944641,-1.0797104835510254
182,-2.069884729385376,-0.9966548681259155
183,-1.0031149506568908,-1.4696890115737915
184,-0.7533772826194763,-3.6117923259735107
185,-0.9141963958740235,-4.163015842437744
186,-0.28120689243078234,-3.718588352203369
187,-0.8116030097007751,-4.600948333740234
188,-1.8917382597923278,-4.128355979919434
189,-2.313072752952576,-3.348029851913452
190,-2.368491363525391,-2.2128782272338867
191,-1.2659677386283874,-2.569044828414917
192,-0.5879292458295822,-2.7008419036865234
193,-0.9340847432613373,-2.65287446975708
194,-1.2714622378349305,-1.8044068813323975
195,-1.660690140724182,-0.6734024882316589
196,-2.1580915689468383,-1.4166474342346191
197,-1.5023280709981919,-2.6551010608673096
198,-0.2686458885669708,-3.9494104385375977
199,0.09246206283569336,-4.893221378326416
200,-0.4733332574367523,-4.932042121887207
201,-1.0877667188644409,-3.8261678218841553
202,-0.5471929669380188,-3.462970495223999
203,-0.24515916556119918,-4.163724899291992
204,-0.2904387921094894,-4.786306381225586
205,-1.3698661029338837,-4.348827838897705
206,-1.3776000499725343,-3.9378440380096436
207,-1.3553863763809204,-3.9567394256591797
208,-1.1858526706695556,-3.859940767288208
209,-1.493408852815628,-2.6564671993255615
210,-1.249634313583374,-1.0116256475448608
