epoch,critic_loss,generator_loss
1,4.681702661514282,1.4353708326816559
2,-7.715079998970031,5.320523142814636
3,-9.128499746322632,5.806825280189514
4,-6.953681445121765,1.3873281478881836
5,-4.027424383163452,-2.763632893562317
6,-3.0172998547554015,-3.8997177481651306
7,-2.460989075899124,-4.912062168121338
8,-1.4650150328874587,-5.062540292739868
9,-0.770011381059885,-5.004881739616394
10,-0.8247972911223769,-4.427797079086304
11,-1.023804107028991,-3.2670559883117676
12,-0.050186464190483095,-3.8519484400749207
13,-0.24004388125613332,-4.801553010940552
14,-1.5646384418010713,-4.618026971817017
15,-1.6322685286402703,-3.8685299158096313
16,-0.8294207639992237,-2.986779034137726
17,-1.5543787211179734,-1.1542271077632904
18,-1.9468796014785767,0.79625503718853
19,-0.880971647426486,-0.5808163732290268
20,-1.2292943166568875,-1.9455671608448029
21,-2.315467897057533,-2.117657333612442
22,-1.7188630163669587,-2.717078149318695
23,-1.2225139109417795,-2.453139841556549
24,-2.3250208675861357,0.028397858142852783
25,-1.4480098662897944,0.4772970601916313
