id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance,payload_length,alpha_count,digit_count,space_count,upper_count,lower_count,symbol_count,printable_ratio,alpha_ratio,digit_ratio,space_ratio,symbol_ratio,entropy,single_quote_count,double_quote_count,dash_count,hash_count,slash_count,backslash_count,left_paren_count,right_paren_count,comma_count,semicolon_count,equals_count,greater_count,less_count,percent_count,plus_count,asterisk_count,at_count,url_encoded_count,hex_literal_count,unicode_escape_count,comment_marker_count,comparison_op_count,function_call_count,quoted_string_count,kw_select,kw_union,kw_where,kw_from,kw_sleep,kw_benchmark,kw_pg_sleep,kw_waitfor,kw_delay,kw_case,kw_when,kw_then,kw_else,kw_end,kw_exists,kw_order,kw_group,kw_having,kw_information_schema,kw_sysibm,kw_mysql,kw_sqlite,kw_substring,kw_substr,kw_ascii,kw_char,kw_cast,kw_convert,kw_concat,kw_update,kw_delete,kw_insert,kw_drop,kw_create,kw_table,kw_database,kw_user,kw_version,kw_and,kw_or,kw_not,kw_like,kw_by,sql_keyword_total,boolean_signal,union_signal,time_signal,error_signal,order_signal,exists_signal,stacked_signal
GAN_000001,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,4.128064453306357,72.2728500366211,31.183874130249023,13.577794075012207,17.422639846801758,0.8594821691513062,36.32730484008789,8.107977867126465,0.5274101495742798,0.5435908436775208,0.0861157774925232,0.2580734193325043,0.1453968584537506,4.020326137542725,0.6013032793998718,0.2989235818386078,0.676565945148468,0.7695987820625305,0.2921236753463745,0.14111900329589844,0.27801331877708435,1.0755892992019653,2.0221807956695557,0.01022906880825758,0.8841875791549683,-0.28345221281051636,0.1869974434375763,0.05327783152461052,0.24250170588493347,0.10778328776359558,0.2835142910480499,-0.10257618129253387,0.11097512394189835,-0.22104081511497498,1.0612547397613525,0.7056886553764343,-0.06090044602751732,0.07655414938926697,1.3876789808273315,0.9636593461036682,0.4114316701889038,0.22245118021965027,-0.26354822516441345,-0.11019015312194824,0.24466010928153992,-0.035880714654922485,0.018852874636650085,0.1777520477771759,-0.20620229840278625,0.024630237370729446,1.0772918462753296,-0.1518722027540207,-0.20239710807800293,-0.050627823919057846,-0.3318312168121338,0.3071654438972473,-0.1600712239742279,0.536510705947876,0.22253888845443726,0.19875994324684143,0.40643733739852905,0.19193896651268005,-0.2472631335258484,-0.38321298360824585,-0.010438352823257446,0.11029255390167236,-0.6121039986610413,0.37234044075012207,-0.2860214114189148,-0.48452678322792053,-0.547835111618042,0.07620321959257126,-0.08564793318510056,0.1456603854894638,-0.42505404353141785,-0.012990540824830532,-0.019588131457567215,0.051817603409290314,0.6431592106819153,-0.10538412630558014,0.0024150237441062927,2.261592388153076,-0.006399983074516058,1.096161127090454,-0.48712730407714844,-0.15622466802597046,0.17905408143997192,0.25301581621170044,0.009256240911781788
GAN_000002,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,4.131959915033523,69.70942687988281,35.34292221069336,13.246756553649902,15.764039993286133,1.6645206212997437,31.91495704650879,8.134305000305176,1.063785433769226,0.4956280589103699,0.14596110582351685,0.2652188539505005,0.14134816825389862,3.8973355293273926,0.3645612895488739,0.1957792490720749,1.0498887300491333,0.8081958889961243,0.16321104764938354,0.13802982866764069,0.17091386020183563,1.1563209295272827,2.5633132457733154,0.0016295351088047028,0.7599953413009644,-0.46902620792388916,0.1582881510257721,0.2554146349430084,0.16716931760311127,0.10860570520162582,0.3262586295604706,0.1808069348335266,0.2176278531551361,-0.05491115525364876,1.0984702110290527,0.8304757475852966,-0.05729764327406883,0.011075517162680626,1.3259018659591675,1.0407721996307373,0.12961731851100922,0.2087976485490799,-0.28481486439704895,-0.19808416068553925,-0.0829111784696579,-0.08652816712856293,-0.23322106897830963,0.13634082674980164,-0.35899099707603455,-0.44933053851127625,0.5594728589057922,-0.45836105942726135,-0.3008681535720825,0.09580451250076294,-0.08086206018924713,0.05255981534719467,0.12590983510017395,0.28440365195274353,0.19600814580917358,-0.22048237919807434,0.39195844531059265,0.1580941081047058,-0.011477850377559662,-0.15846498310565948,0.15250852704048157,-0.13399945199489594,-0.3017925024032593,0.09788289666175842,-0.14111705124378204,-0.4915730655193329,-0.059305112808942795,0.13572131097316742,-0.43809548020362854,0.37787336111068726,-0.3054315149784088,0.008445554412901402,-0.00795138068497181,0.15471653640270233,0.49988001585006714,-0.2794795036315918,0.269991397857666,2.3222227096557617,-0.06787748634815216,1.2904131412506104,-0.5120963454246521,-0.041662395000457764,-0.031238485127687454,0.18434551358222961,-0.004140892997384071
GAN_000003,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,3.814059824623017,71.69625091552734,32.99728012084961,14.752315521240234,15.700480461120605,0.4656977653503418,30.53055191040039,8.918956756591797,1.1676077842712402,0.4822099804878235,0.1503245085477829,0.2224654108285904,0.1479741334915161,3.958177328109741,0.6293232440948486,0.22375139594078064,0.9283086061477661,0.7132981419563293,-0.20974121987819672,0.23752859234809875,0.23580649495124817,1.0369627475738525,3.895231246948242,-0.0020545884035527706,0.6691954135894775,-0.4247565269470215,0.1456746608018875,0.13854272663593292,0.04850621148943901,0.14549630880355835,0.14805255830287933,0.08347795158624649,0.0729871541261673,-0.026794280856847763,1.0480462312698364,0.5459584593772888,-0.028694998472929,-0.10961667448282242,1.3237839937210083,1.2811126708984375,0.37492671608924866,0.2857794761657715,0.029719166457653046,-0.4357193112373352,0.10475113242864609,0.1943802535533905,-0.1565135419368744,0.22300103306770325,-0.46525609493255615,-0.242477685213089,0.30139246582984924,0.0726892277598381,-0.06679435074329376,-0.23993150889873505,-0.07251524180173874,-0.16880792379379272,-0.14680439233779907,0.19208963215351105,0.6163554191589355,0.07409553974866867,0.024255774915218353,0.1221417561173439,-0.05726829916238785,-0.10223439335823059,-0.09451387077569962,0.2141503393650055,-0.4185636043548584,0.19593220949172974,-0.09297553449869156,-0.49835941195487976,-0.2905071973800659,0.07839091122150421,-0.29675382375717163,0.27204689383506775,-0.3444410264492035,0.03558611869812012,-0.01529550738632679,0.08138132095336914,0.10435110330581665,-0.391433984041214,0.1509585827589035,2.4320263862609863,0.005764613393694162,1.1798994541168213,-0.5554332137107849,-0.3437533378601074,-0.17803770303726196,0.4029856324195862,-0.001770024304278195
GAN_000004,attack,union,"1'  )   where 5799  =  5799 union all select null,null,null,null,null--",nearest_attack_euclidean,R000752,3.593233203967835,71.48821258544922,32.55363082885742,12.597192764282227,15.818338394165039,0.6497570276260376,34.006126403808594,9.354206085205078,0.7693886756896973,0.4726249575614929,0.16143342852592468,0.20849621295928955,0.14277099072933197,3.9329206943511963,0.573962926864624,0.1001768410205841,1.0014923810958862,0.6543508172035217,-0.1801297664642334,0.22138711810112,0.26932674646377563,0.9033133387565613,3.16117525100708,0.0005041181575506926,0.6051057577133179,-0.266354501247406,0.1474173218011856,0.13437941670417786,0.059760499745607376,0.13568620383739471,0.17774005234241486,-0.17603722214698792,0.23970511555671692,-0.13741354644298553,1.0357333421707153,0.6631017327308655,0.025568224489688873,0.027592195197939873,1.3268886804580688,1.1252405643463135,0.45298832654953003,0.2816883623600006,0.3204834461212158,-0.36021971702575684,0.3123938739299774,0.008311569690704346,0.05582672357559204,0.08449450135231018,-0.33738255500793457,0.005342062562704086,0.23694443702697754,-0.16446851193904877,0.14625895023345947,-0.21992160379886627,-0.19149477779865265,-0.31419825553894043,0.06906308233737946,0.033083513379096985,0.268224835395813,0.4723621606826782,0.09691232442855835,-0.18096351623535156,0.005387790501117706,-0.0196925587952137,0.09754481166601181,0.3153805434703827,-0.5494064092636108,0.1497134268283844,-0.16402524709701538,-0.4952222406864166,-0.22012265026569366,0.09683176875114441,-0.25415000319480896,0.14962656795978546,-0.5090951323509216,-0.023618271574378014,-0.004060440231114626,0.08423703908920288,0.021853260695934296,-0.10931108891963959,0.2959727644920349,2.7313194274902344,0.010499721392989159,1.2160608768463135,-0.26752328872680664,-0.10805055499076843,-0.08957809209823608,0.12718211114406586,0.01164454035460949
GAN_000005,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,4.086779104658358,72.67938232421875,34.968711853027344,10.059843063354492,16.071910858154297,0.8086959719657898,37.69316864013672,8.422091484069824,0.7900049090385437,0.5470365285873413,0.07751084864139557,0.24710893630981445,0.14043854176998138,3.999727964401245,0.43591347336769104,0.21877208352088928,0.65348881483078,0.7290857434272766,-0.1493528187274933,0.15787877142429352,0.35478901863098145,0.9263688921928406,1.807111382484436,0.003696103347465396,0.7782147526741028,-0.38310104608535767,0.23973195254802704,0.02835562266409397,0.07178260385990143,0.0762714073061943,0.22981706261634827,0.07477570325136185,0.1203102171421051,-0.272343248128891,1.062792181968689,0.7240989804267883,0.007786866743117571,0.05185319110751152,1.4414974451065063,1.359212875366211,0.4492654502391815,0.3368760049343109,0.015281498432159424,-0.33792921900749207,0.44405028223991394,-0.2090127170085907,-0.036906108260154724,0.11399143189191818,-0.6502354145050049,0.032233741134405136,0.47940099239349365,-0.27517756819725037,-0.1289551854133606,0.021592505276203156,-0.19105057418346405,-0.39490532875061035,-0.027496472001075745,0.019604502245783806,0.6421526670455933,0.5154264569282532,0.21967506408691406,-0.18515318632125854,-0.17062559723854065,-0.21679899096488953,0.3002287745475769,0.2714425027370453,-0.5569572448730469,0.46072453260421753,-0.35976362228393555,-0.7761368751525879,-0.2747979462146759,0.22565311193466187,-0.25603142380714417,0.246206134557724,-0.44044411182403564,-0.10270877927541733,-0.018561512231826782,0.1082528680562973,0.3209252953529358,-0.15664348006248474,0.3247222602367401,2.522427558898926,0.010371711105108261,1.0039902925491333,-0.3608494997024536,-0.09025053679943085,0.10893035680055618,0.2367779165506363,0.013899575918912888
GAN_000006,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,3.9128934047937003,71.73268127441406,29.988697052001953,11.839608192443848,14.964195251464844,0.9664784073829651,34.879817962646484,8.441201210021973,0.9804248213768005,0.5100660920143127,0.18829300999641418,0.270917147397995,0.13917917013168335,3.9051520824432373,0.29469987750053406,0.29392269253730774,0.797411322593689,0.8480360507965088,-0.0905861034989357,0.15311411023139954,0.19539812207221985,0.8578941226005554,1.5848218202590942,0.003649533726274967,0.842223584651947,-0.1466013789176941,0.14045274257659912,0.12184048444032669,0.17946983873844147,0.06427053362131119,0.2717609405517578,-0.09420785307884216,0.20080381631851196,-0.18977582454681396,1.0354324579238892,0.759809136390686,0.0010762704769149423,0.14339084923267365,1.4173026084899902,1.2411425113677979,0.2817572057247162,0.18891046941280365,-0.08834850043058395,-0.0881161242723465,0.321347177028656,-0.3851712644100189,0.028697699308395386,0.25654786825180054,-0.5945668816566467,-0.07078090310096741,0.7127441763877869,-0.3290712535381317,-0.38735702633857727,0.06361497938632965,-0.15898635983467102,0.09043704718351364,0.09135797619819641,0.37219661474227905,0.23868808150291443,0.32744789123535156,0.156764417886734,-0.1218653991818428,-0.27542731165885925,0.057976484298706055,0.5077471137046814,0.11280441284179688,-0.172504723072052,0.527803361415863,-0.2751539647579193,-0.4490794241428375,-0.03997150436043739,-0.01998547837138176,-0.04738832265138626,0.10669083893299103,-0.12314765155315399,0.08681140840053558,-0.015584820881485939,0.14145539700984955,0.3042641878128052,0.19668442010879517,0.26183974742889404,2.6560099124908447,-0.00906313769519329,1.124780297279358,-0.2910732626914978,0.08577823638916016,0.01793956384062767,-0.20120438933372498,0.0014424350811168551
GAN_000007,attack,union,"1'  )   where 8268  =  8268 union all select null,null,null,null--",nearest_attack_euclidean,R000609,3.2168413592315424,70.11124420166016,29.09624481201172,16.724061965942383,14.44645881652832,0.9436703324317932,32.42515563964844,9.020319938659668,0.9981900453567505,0.44061118364334106,0.18875284492969513,0.22154684364795685,0.13999450206756592,3.8222222328186035,0.3983878195285797,0.27452102303504944,1.3796632289886475,0.5740846991539001,0.07872889190912247,0.09606338292360306,0.11874960362911224,1.1333924531936646,3.4429821968078613,0.0031590559519827366,0.5987523198127747,-0.10393299907445908,0.11506433039903641,0.2023903876543045,0.11641859263181686,0.16705675423145294,0.24530652165412903,-0.06925293803215027,0.12348075211048126,-0.12023334205150604,1.0272067785263062,0.7664906978607178,0.030435476452112198,0.055638328194618225,1.234368085861206,0.9368724226951599,0.335715651512146,0.19271080195903778,0.03761552274227142,-0.2204083949327469,0.08623077720403671,0.058622755110263824,-0.11637180298566818,0.08348484337329865,-0.172324538230896,-0.1928526908159256,0.26399675011634827,-0.15941062569618225,-0.19362139701843262,0.05483652651309967,0.03178983926773071,0.13228757679462433,0.0781964585185051,0.251517653465271,-0.01220395416021347,0.1582372635602951,0.24548959732055664,0.020477913320064545,-0.08100367337465286,-0.02578594721853733,0.15588733553886414,0.001517225056886673,-0.22917413711547852,-0.005056045949459076,-0.07033585757017136,-0.23963525891304016,-0.07410335540771484,0.006321026012301445,-0.15743416547775269,0.11564218997955322,-0.15624941885471344,0.10531454533338547,0.0022580872755497694,0.08698147535324097,0.24286925792694092,-0.06656473875045776,0.04077577963471413,2.805434465408325,-0.012134676799178123,1.2685717344284058,-0.14477165043354034,-0.007524453103542328,-0.1382926106452942,-0.0030812732875347137,0.0034480367321521044
GAN_000008,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,3.6047275901765383,71.08578491210938,26.460575103759766,16.200895309448242,13.851457595825195,0.6501239538192749,34.91819763183594,8.899259567260742,0.9574726819992065,0.45834070444107056,0.20483973622322083,0.23473496735095978,0.14367569983005524,3.8643696308135986,0.34397217631340027,0.23758864402770996,0.9995816946029663,0.7858924269676208,-0.0897325947880745,0.15220758318901062,0.13138313591480255,0.9953616261482239,2.2811906337738037,6.550290709128603e-05,0.6987338066101074,-0.13044293224811554,0.08292493969202042,0.18341290950775146,0.11797425150871277,0.11448173224925995,0.24748656153678894,-0.19003823399543762,0.19662804901599884,-0.13756267726421356,1.0243712663650513,0.7981576919555664,0.024775054305791855,0.05023296922445297,1.2692700624465942,1.127422571182251,0.2634868025779724,0.17541801929473877,0.0033692941069602966,-0.3080202341079712,0.30375561118125916,0.012819372117519379,-0.005040101706981659,0.13150423765182495,-0.35390082001686096,-0.1667170524597168,0.47496864199638367,-0.23128320276737213,-0.25801682472229004,-0.07920243591070175,-0.13702431321144104,0.11989695578813553,0.12128470093011856,0.5332215428352356,0.0047068968415260315,0.3001033067703247,0.21564209461212158,-0.14102211594581604,-0.1606580913066864,0.2517535090446472,0.25532135367393494,0.1040445864200592,-0.1786954551935196,0.14404985308647156,-0.20900189876556396,-0.3925759196281433,-0.0802503377199173,0.0406462587416172,-0.11994735151529312,0.1957627683877945,-0.26512613892555237,0.1227237731218338,-0.0055013783276081085,0.10074147582054138,0.12205883860588074,0.28570055961608887,0.2630654573440552,2.7765860557556152,-0.009947611019015312,1.291929006576538,-0.20104114711284637,0.019263215363025665,-0.10421861708164215,-0.06354960799217224,0.0003672074235510081
GAN_000009,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,4.54514614062212,73.36634826660156,34.27376937866211,14.438276290893555,17.322603225708008,0.028696836903691292,32.05500411987305,8.17786693572998,0.8963028192520142,0.5691444277763367,0.135816752910614,0.262063592672348,0.15039290487766266,4.089311122894287,0.6447643041610718,0.1798180639743805,0.5245110392570496,0.974208414554596,0.01602458395063877,0.39845535159111023,0.3117774724960327,1.0081936120986938,3.5373053550720215,-0.0022131074219942093,0.7174512147903442,-0.38300174474716187,0.1433444768190384,-0.010081907734274864,0.09409233927726746,0.07006611675024033,0.13086044788360596,-0.093844473361969,0.18518179655075073,-0.09372338652610779,1.0496437549591064,0.4670088291168213,-0.02253563329577446,0.026325473561882973,1.4251668453216553,1.4630314111709595,0.22908246517181396,0.264877051115036,-0.18185976147651672,-0.4239520728588104,0.26432791352272034,-0.31735706329345703,0.07195122539997101,0.3563585877418518,-0.46005919575691223,-0.06662073731422424,0.7092667818069458,-0.36025771498680115,0.0027524828910827637,-0.40911513566970825,-0.5769018530845642,-0.3447352647781372,0.1324591338634491,0.3823300302028656,0.7337237596511841,0.17695395648479462,-0.018357224762439728,-0.4011881947517395,-0.30976730585098267,0.016041893512010574,-0.10067956149578094,0.3698160648345947,-0.8764542937278748,0.5133253931999207,-0.12590664625167847,-0.4096169173717499,-0.46212586760520935,0.12483206391334534,-0.36901360750198364,0.42537638545036316,-0.26675453782081604,-0.08150892704725266,-0.01620151288807392,0.09222447872161865,0.15538403391838074,0.0381636805832386,0.47533780336380005,2.1721460819244385,0.014854677021503448,1.0322455167770386,-0.7514616847038269,-0.18727436661720276,0.17774558067321777,0.3238926827907562,-0.002683596219867468
GAN_000010,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000152,4.07652096252396,73.28934478759766,33.22404861450195,11.252509117126465,16.79714012145996,0.9364248514175415,34.06269454956055,8.472452163696289,1.0964163541793823,0.524901807308197,0.0951850563287735,0.2296760529279709,0.14763985574245453,3.9538044929504395,0.4932778775691986,0.19945232570171356,0.7508438229560852,0.7582311034202576,-0.1882246732711792,0.16502737998962402,0.3185364902019501,0.9629551768302917,2.6982266902923584,0.002902689855545759,0.7738073468208313,-0.4730173349380493,0.21404904127120972,0.059503328055143356,0.008877878077328205,0.14437216520309448,0.11845515668392181,0.24618378281593323,0.0741209089756012,-0.15090680122375488,1.0616388320922852,0.6537380814552307,-0.01976478472352028,-0.08971939235925674,1.3896105289459229,1.4957314729690552,0.39374813437461853,0.34352660179138184,0.05588817968964577,-0.5486543774604797,0.3337545096874237,-0.03081914782524109,-0.2517157196998596,0.01809358410537243,-0.6543449759483337,-0.21914181113243103,0.100879967212677,-0.13539184629917145,-0.09185841679573059,-0.06521927565336227,-0.12028537690639496,-0.4892232418060303,-0.15482400357723236,-0.06982055306434631,0.8468544483184814,0.22948434948921204,0.1270378828048706,-0.24799984693527222,0.06252779066562653,-0.34847837686538696,0.033541034907102585,0.32290390133857727,-0.5039109587669373,0.2897416949272156,-0.2849670350551605,-0.6078094840049744,-0.28258568048477173,0.3458850383758545,-0.39444947242736816,0.28621500730514526,-0.32198798656463623,-0.020182138308882713,-0.014519903808832169,0.1330748200416565,0.17739108204841614,-0.29847174882888794,0.3497886657714844,2.6816458702087402,0.0033665024675428867,1.057433843612671,-0.4417952299118042,-0.38674914836883545,-0.14546272158622742,0.44660916924476624,0.0031440560705959797
