id,label,payload_type,length,num_letters,num_digits,num_spaces,num_single_quotes,num_double_quotes,num_parentheses,num_commas,num_semicolons,num_equal,num_dash,num_slash,num_backslash,num_pipe,num_ampersand,num_percent,num_hash,num_at,num_underscore,num_angle,num_plus,num_star,num_comment_tokens,num_special,ratio_digits,ratio_spaces,ratio_special,entropy,token_count,avg_token_len,max_token_len,sql_keyword_count,has_union_select,has_boolean_pattern,has_time_pattern,has_error_pattern,has_order_pattern,has_stacked_pattern,has_exists_pattern,has_encoded_pattern,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,error,201,91,56,67,5,0,18,0,0,1,0,0,1,31,0,2,0,1,4,0,0,0,0,46,0.16576839983463287,0.3850816786289215,0.11573278903961182,3.558014392852783,56,2.7642626762390137,12,5,0,0,0,1,3,0,0,1,R000237,6.248464509089079
CTGAN_000002,attack,error,333,37,36,156,4,5,13,5,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,42,0.20221054553985596,0.4813096523284912,0.11982396990060806,3.51930832862854,88,4.278885841369629,15,5,0,0,0,0,2,0,0,1,R000048,7.183399252230353
CTGAN_000003,attack,error,342,72,32,61,3,0,11,5,0,3,1,0,0,0,0,0,0,0,0,0,1,2,0,70,0.1623474359512329,0.4250591993331909,0.17213274538516998,3.2985775470733643,55,2.738389253616333,10,2,0,2,0,1,0,0,0,1,R000301,6.085235454266751
CTGAN_000004,attack,error,342,78,45,188,4,1,25,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,36,0.25492486357688904,0.36291205883026123,0.11049540340900421,3.5430097579956055,36,2.407693386077881,11,4,0,1,0,1,3,1,0,0,R000303,7.0259666713142614
CTGAN_000005,attack,error,113,26,38,82,4,0,13,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,83,0.17096205055713654,0.4630804657936096,0.07512696087360382,3.4555325508117676,29,2.10610294342041,7,5,0,0,0,1,1,0,1,1,R000089,6.320154244130765
CTGAN_000006,attack,error,175,74,50,182,5,0,17,6,0,3,2,0,0,21,0,0,0,0,0,0,0,0,1,62,0.18065129220485687,0.42235493659973145,0.16305142641067505,3.4652957916259766,74,2.0035059452056885,11,5,0,0,0,0,0,0,0,1,R000264,4.670243588570925
CTGAN_000007,attack,error,129,51,33,71,0,0,15,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,25,0.20990456640720367,0.4044259190559387,0.10145121812820435,3.5591089725494385,53,2.168013572692871,17,5,0,1,0,1,1,0,0,1,R000172,7.066286742891661
CTGAN_000008,attack,error,251,43,46,89,0,0,30,4,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,41,0.23320716619491577,0.3468315303325653,0.1234622374176979,3.42999005317688,50,2.349297046661377,8,2,0,3,1,1,0,0,0,1,R000013,5.480123313713356
CTGAN_000009,attack,error,254,85,36,17,0,0,24,0,1,1,1,0,2,0,1,0,0,1,0,0,0,2,0,48,0.18660804629325867,0.4215943217277527,0.17485783994197845,3.5381202697753906,124,2.746852397918701,12,4,0,0,1,0,1,0,0,1,R000013,6.513023665267467
CTGAN_000010,attack,error,149,35,30,23,0,0,17,5,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,28,0.18819774687290192,0.42341506481170654,0.11998172849416733,4.143980979919434,71,2.823425769805908,11,5,0,0,0,1,0,0,0,0,R000243,5.407988351433462
