epoch,critic_loss,generator_loss
1,8.865006065368652,0.4285452663898468
2,6.877172470092773,1.0981637239456177
3,2.994760847091675,2.217118740081787
4,-2.2266321182250977,3.656704902648926
5,-7.229446792602539,4.781158447265625
6,-11.00138988494873,6.372044563293457
7,-12.549107933044434,6.303170680999756
8,-12.932375144958495,6.723921298980713
9,-12.278319358825684,5.500860214233398
10,-11.3781343460083,3.9133505821228027
11,-10.640447425842286,2.879389762878418
12,-10.07690372467041,1.115499496459961
13,-9.815255165100098,-0.7219470143318176
14,-9.219785690307617,-0.6575454473495483
15,-8.93821029663086,-2.3465163707733154
16,-7.914572620391846,-4.218996047973633
17,-6.924294948577881,-5.153721809387207
18,-6.133295726776123,-6.5770673751831055
19,-5.536301898956299,-7.631113052368164
20,-4.708686447143554,-8.45026969909668
21,-4.121785879135132,-8.3128080368042
22,-3.648245906829834,-8.537238121032715
23,-3.4848538875579833,-9.606225967407227
24,-2.9111968517303466,-8.987810134887695
25,-2.7872952938079836,-9.165277481079102
