epoch,critic_loss,generator_loss
1,8.853596115112305,0.08290524780750275
2,7.098747825622558,0.5204518437385559
3,3.860256576538086,1.0910935401916504
4,-0.4465032577514648,1.7612550258636475
5,-4.4819025039672855,2.374918222427368
6,-7.3802001953125,2.89796781539917
7,-8.232355117797852,3.3444085121154785
8,-7.808926677703857,3.050058364868164
9,-7.4380295753479,1.725087285041809
10,-6.583785820007324,1.4178135395050049
11,-6.404571533203125,-0.14434917271137238
12,-5.801753425598145,0.2058647871017456
13,-5.460085201263428,-0.6937625408172607
14,-5.4066588401794435,-1.0497163534164429
15,-5.119739437103272,-1.5971283912658691
16,-4.222883892059326,-2.0946784019470215
17,-4.264513969421387,-2.6917715072631836
18,-3.4727631568908692,-2.378288745880127
19,-3.1017315864562987,-3.1053977012634277
20,-2.756541347503662,-4.0180888175964355
21,-2.1994725465774536,-3.7697103023529053
22,-1.954103374481201,-3.650381088256836
23,-1.6355836629867553,-3.8477373123168945
24,-1.3153361439704896,-3.4409899711608887
25,-1.4253937244415282,-3.0028064250946045
