epoch,critic_loss,generator_loss
1,8.916289710998536,0.29649618268013
2,7.011167335510254,1.001234531402588
3,3.1947990894317626,2.17732572555542
4,-1.82346510887146,3.524444580078125
5,-6.476796817779541,4.735957145690918
6,-10.218909072875977,5.777525424957275
7,-11.309144401550293,6.471757411956787
8,-11.462187385559082,6.145575046539307
9,-10.779795455932618,4.645003795623779
10,-10.392371559143067,3.9376862049102783
11,-9.458835411071778,2.129715919494629
12,-8.452897453308106,0.7896673083305359
13,-7.674985408782959,-0.779043436050415
14,-6.664233589172364,-2.3014254570007324
15,-6.2583005905151365,-3.2256581783294678
16,-5.297359943389893,-4.597318649291992
17,-4.430194473266601,-5.344372749328613
18,-3.515669012069702,-6.086514472961426
19,-3.358697700500488,-6.345395088195801
20,-2.8349595069885254,-6.482528209686279
21,-2.407295489311218,-6.443278789520264
22,-2.0659895658493044,-6.641908645629883
23,-2.043165373802185,-6.328903675079346
24,-1.8648956775665284,-6.466190338134766
25,-1.6969740629196166,-6.263193130493164
