epoch,critic_loss,generator_loss
1,8.940045356750488,0.0812024474143982
2,7.401997756958008,0.4641313850879669
3,4.641540002822876,1.1118268966674805
4,0.830965805053711,2.0178656578063965
5,-2.837240695953369,2.8184452056884766
6,-6.195293617248535,3.2419791221618652
7,-7.807545471191406,3.829888343811035
8,-7.640839767456055,3.937839984893799
9,-7.395839023590088,3.472627639770508
10,-5.855577182769776,1.7754831314086914
11,-5.37595500946045,1.715726375579834
12,-4.6839173316955565,1.3640098571777344
13,-3.887211799621582,0.8769770860671997
14,-3.2664193630218508,-0.08994204550981522
15,-2.683627223968506,-2.1185545921325684
16,-2.085210931301117,-1.1014364957809448
17,-2.00216691493988,-0.9856712818145752
18,-1.7706240177154542,-1.646803855895996
19,-1.6439376473426819,-1.4216493368148804
20,-1.0067555785179139,-0.6745202541351318
21,-0.29687547236680983,-1.5017311573028564
22,0.14081504940986633,-1.2988661527633667
23,0.7558743491768837,-0.8439494967460632
24,0.7966730296611786,-0.8049390316009521
25,1.0734232068061829,-0.35840240120887756
