epoch,critic_loss,generator_loss
1,8.928734016418456,0.19645065069198608
2,7.269766998291016,0.6979427337646484
3,4.018839263916016,1.6111489534378052
4,-0.1802687644958496,2.6316137313842773
5,-4.331783199310303,3.5833663940429688
6,-7.630702018737793,4.562920093536377
7,-8.903120422363282,4.989266395568848
8,-9.332256317138672,4.518266201019287
9,-8.89818458557129,4.763381004333496
10,-8.247726917266846,3.454371452331543
11,-7.742326545715332,2.7473039627075195
12,-7.418954849243164,1.9981950521469116
13,-6.312272930145264,1.0845088958740234
14,-6.231741237640381,-0.041272010654211044
15,-5.7160162925720215,-0.7975236773490906
16,-4.898407077789306,-0.6517136096954346
17,-4.611398601531983,-1.6581062078475952
18,-3.7262479782104494,-2.261120557785034
19,-3.0937651634216308,-2.968219041824341
20,-2.645325756072998,-3.516306161880493
21,-2.303902244567871,-4.013257026672363
22,-1.5139498949050902,-3.3528082370758057
23,-1.568738055229187,-3.555548906326294
24,-1.7809228658676148,-3.8259668350219727
25,-1.4671826362609863,-2.6221914291381836
