epoch,critic_loss,generator_loss
1,4.73388774394989,1.6266577243804932
2,-8.147454249858857,5.96319043636322
3,-8.79536476135254,4.846791386604309
4,-8.48303406238556,3.423741340637207
5,-6.589744782447815,-0.6806646287441254
6,-3.2417222201824187,-3.810375988483429
7,-3.0613435387611387,-4.002270519733429
8,-2.134929433465004,-5.3495001792907715
9,-1.383696150779724,-6.007814288139343
10,-1.462676727771759,-4.96086311340332
11,-0.5069417376071215,-4.503986597061157
12,-0.3935264306142926,-4.391828536987305
13,-0.8878883220255375,-4.475299179553986
14,-0.09719830974936486,-5.519807696342468
15,0.05439375545829535,-6.245488405227661
16,-1.2561839575879277,-5.9380042552948
17,-1.2530754521489142,-3.139231860637665
18,-0.502452252805233,-1.8111650049686432
19,-0.4945986423641443,-0.10030300170183182
20,-1.8140255853533744,1.6887333989143372
21,-1.8753081031143666,0.4634127616882324
22,-1.2223257472738625,-0.6768255271017551
23,-1.636828862130642,-0.4915647991001606
24,-2.4281854331493378,0.9943667277693748
25,-1.3573659427464009,0.2360345246270299
