epoch,critic_loss,generator_loss
1,8.834292793273926,0.06562892347574234
2,7.124028205871582,0.513793408870697
3,3.6902507305145265,1.0965090990066528
4,-0.7754392623901367,2.1338791847229004
5,-4.971844434738159,2.510394334793091
6,-7.5619282722473145,3.0433690547943115
7,-8.572610855102539,3.174443244934082
8,-8.110278034210205,2.55233097076416
9,-8.035921669006347,2.466486930847168
10,-7.124841690063477,1.7608963251113892
11,-6.946510601043701,0.4826210141181946
12,-6.372849082946777,0.21990154683589935
13,-5.738786125183106,-0.6042469143867493
14,-5.173959159851075,-1.4822999238967896
15,-4.603025245666504,-2.320622444152832
16,-3.8364264965057373,-3.473667860031128
17,-3.195479393005371,-4.501160621643066
18,-2.357101583480835,-4.92930269241333
19,-1.8452724456787108,-5.141855239868164
20,-1.541041338443756,-5.914735794067383
21,-1.3187244653701782,-5.374449253082275
22,-1.2131331443786622,-5.411126613616943
23,-1.201719331741333,-5.187584400177002
24,-1.3432865858078002,-5.301424026489258
25,-1.1448212742805481,-4.483818054199219
