epoch,critic_loss,generator_loss
1,8.912185668945312,0.38280951976776123
2,6.8978856086730955,1.2066806554794312
3,2.991691017150879,2.62196683883667
4,-2.502536153793335,4.384549617767334
5,-8.193862152099609,6.9467244148254395
6,-13.025400352478027,8.641900062561035
7,-16.473587799072266,10.272115707397461
8,-18.962343978881837,11.706720352172852
9,-19.50059356689453,12.295997619628906
10,-19.350187301635742,10.067190170288086
11,-17.928729629516603,7.67463493347168
12,-17.16789855957031,4.798907279968262
13,-15.946682167053222,3.4078493118286133
14,-14.966268730163574,0.24193677306175232
15,-13.90834312438965,-2.1468164920806885
16,-13.241046524047851,-5.260657787322998
17,-11.721872520446777,-8.357324600219727
18,-10.404693794250488,-10.102755546569824
19,-9.417203903198242,-12.068655014038086
20,-7.627785682678223,-13.340520858764648
21,-6.715130805969238,-13.915244102478027
22,-6.595801448822021,-14.484204292297363
23,-6.09783821105957,-14.875219345092773
24,-5.289303302764893,-15.264416694641113
25,-5.726798057556152,-14.951193809509277
