id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance,payload_length,alpha_count,digit_count,space_count,upper_count,lower_count,symbol_count,printable_ratio,alpha_ratio,digit_ratio,space_ratio,symbol_ratio,entropy,single_quote_count,double_quote_count,dash_count,hash_count,slash_count,backslash_count,left_paren_count,right_paren_count,comma_count,semicolon_count,equals_count,greater_count,less_count,percent_count,plus_count,asterisk_count,at_count,url_encoded_count,hex_literal_count,unicode_escape_count,comment_marker_count,comparison_op_count,function_call_count,quoted_string_count,kw_select,kw_union,kw_where,kw_from,kw_sleep,kw_benchmark,kw_pg_sleep,kw_waitfor,kw_delay,kw_case,kw_when,kw_then,kw_else,kw_end,kw_exists,kw_order,kw_group,kw_having,kw_information_schema,kw_sysibm,kw_mysql,kw_sqlite,kw_substring,kw_substr,kw_ascii,kw_char,kw_cast,kw_convert,kw_concat,kw_update,kw_delete,kw_insert,kw_drop,kw_create,kw_table,kw_database,kw_user,kw_version,kw_and,kw_or,kw_not,kw_like,kw_by,sql_keyword_total,boolean_signal,union_signal,time_signal,error_signal,order_signal,exists_signal,stacked_signal
GAN_000001,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.538691108117535,75.27989196777344,18.15513801574707,9.81023120880127,34.71340560913086,-0.019442547112703323,25.083187103271484,11.491307258605957,0.7179934978485107,0.2504020035266876,0.16291429102420807,0.44655948877334595,0.13504737615585327,3.2667930126190186,0.5752975344657898,1.1420893669128418,0.4354873299598694,0.3686613142490387,-0.020032206550240517,0.3059702217578888,2.371450185775757,2.9241554737091064,0.31443333625793457,0.00046552717685699463,1.0747721195220947,0.0295691080391407,-0.020624864846467972,-0.04410523176193237,0.08382999151945114,0.25942155718803406,-0.0911082774400711,-0.19332116842269897,0.17433395981788635,0.01485711894929409,0.5437018871307373,1.2147709131240845,2.088592052459717,0.5256297588348389,0.6412745714187622,-0.043384626507759094,0.25694960355758667,0.37739571928977966,0.39611172676086426,0.2376997470855713,0.2764260470867157,-0.03918059542775154,0.06439613550901413,0.23905959725379944,0.201571524143219,0.020874708890914917,-0.3924664855003357,-0.5410046577453613,-0.1684226393699646,0.19482068717479706,-0.15235009789466858,-0.2072867453098297,0.044503457844257355,0.21613247692584991,-0.025587856769561768,0.21922127902507782,0.13232466578483582,-0.07104390859603882,-0.2560453414916992,0.0034443847835063934,0.37622538208961487,0.07892116904258728,-0.23524518311023712,0.49767985939979553,0.15123024582862854,0.20474748313426971,-0.1418764740228653,-0.1572839319705963,0.06404108554124832,0.11152100563049316,0.5736256241798401,-0.05366494879126549,1.1167325973510742,0.34869471192359924,-0.006956093013286591,0.05486992374062538,0.2205256223678589,3.312291145324707,0.9666342735290527,0.3089063763618469,0.7368942499160767,-0.16588354110717773,0.054148245602846146,0.08212786167860031,-0.15600468218326569
GAN_000002,attack,time,1'  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,nearest_attack_euclidean,R000192,4.407741129731397,76.71668243408203,21.49616241455078,9.761923789978027,33.638038635253906,0.0024394316133111715,22.686874389648438,11.129945755004883,0.9060540199279785,0.28596627712249756,0.1450081169605255,0.441023051738739,0.13556313514709473,3.4077272415161133,0.9839496612548828,0.800143301486969,0.46018287539482117,0.2179066687822342,0.10867281258106232,0.11038679629564285,2.6036651134490967,2.8586699962615967,0.36636224389076233,0.11307825148105621,1.0993231534957886,0.006888673175126314,0.0013698216062039137,0.1575857549905777,0.05099053308367729,0.21966111660003662,0.04476359859108925,-0.1431601345539093,0.18523623049259186,0.011112140491604805,0.5586069226264954,1.129493236541748,2.0720551013946533,0.7298833131790161,0.7099851965904236,-0.04454629123210907,0.3111535310745239,0.33075544238090515,0.5371453762054443,0.23286812007427216,0.14420555531978607,0.04702199250459671,0.026065878570079803,0.04665837436914444,0.004736229777336121,0.009309540502727032,-0.142354816198349,-0.2057161182165146,-0.15863806009292603,0.037762030959129333,0.02036905288696289,-0.21318483352661133,-0.09237562865018845,-0.14947353303432465,0.10433223843574524,0.181380495429039,-0.011513695120811462,-0.032707974314689636,-0.010222800076007843,-0.00084705650806427,0.13858778774738312,-0.024463430047035217,-0.15683481097221375,0.12962102890014648,0.05241218954324722,0.054214924573898315,0.14656321704387665,0.035566456615924835,0.1716485619544983,0.11741399765014648,0.2143726348876953,-0.11563345789909363,0.8538503050804138,0.40789246559143066,-0.00018334788910578936,0.03991694003343582,0.04871279001235962,3.4630677700042725,0.8396444916725159,0.10066553950309753,1.0134848356246948,0.10615862905979156,0.02196226641535759,0.06847839057445526,-0.038320645689964294
GAN_000003,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.430805975864944,76.49822235107422,20.949974060058594,10.886858940124512,32.74531173706055,0.015130800195038319,22.794048309326172,11.199542999267578,1.1507757902145386,0.2636498212814331,0.1392674595117569,0.44990620017051697,0.13203580677509308,3.2426180839538574,0.7596377730369568,1.1476943492889404,0.7781882286071777,0.31024613976478577,-0.0294797345995903,-0.1475435495376587,2.5461623668670654,2.816319704055786,0.28298094868659973,0.11950460076332092,1.112839937210083,0.018877295777201653,0.0019238960230723023,0.20362433791160583,0.0996970534324646,0.206793412566185,-0.03609543666243553,-0.03941992670297623,0.26245275139808655,0.09665989130735397,0.5529571175575256,1.2839075326919556,1.9252653121948242,0.6241153478622437,0.7123927474021912,-0.1887769252061844,0.3766719102859497,0.29514390230178833,0.5936214923858643,0.2392672598361969,0.19811418652534485,0.02464257925748825,0.022255968302488327,0.11418861895799637,0.11250315606594086,0.006623231340199709,-0.22019164264202118,-0.17405593395233154,-0.2580636143684387,0.2601035237312317,-0.01681669056415558,0.10039462149143219,0.22637560963630676,0.14756405353546143,-0.2164626121520996,0.12768641114234924,0.11246921867132187,0.11040341109037399,-0.19010739028453827,0.06257651746273041,0.5439015626907349,-0.02860270068049431,0.22929620742797852,-0.04071889817714691,0.12683473527431488,0.017556168138980865,0.12573184072971344,-0.2497512698173523,-0.012011736631393433,0.04364475607872009,0.2732693552970886,0.15443623065948486,0.8447850346565247,0.35921710729599,0.005598628893494606,0.050282225012779236,-0.1151341125369072,3.3993020057678223,0.775357186794281,0.1377534717321396,0.8796837329864502,0.21394196152687073,-0.0531698614358902,-0.19386106729507446,0.0023072585463523865
GAN_000004,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.570746527453518,74.94805908203125,19.437376022338867,9.182451248168945,33.09151840209961,-0.004945998080074787,23.869022369384766,11.433165550231934,0.7834479808807373,0.26070162653923035,0.1618325114250183,0.4412878453731537,0.13200727105140686,3.345494270324707,0.6035406589508057,0.8908122181892395,0.3711433410644531,0.3304835855960846,0.010461894795298576,0.1204284280538559,2.6267359256744385,2.76765775680542,0.2604061961174011,0.014230318367481232,1.0400511026382446,0.025648048147559166,-0.011132320389151573,0.004721463657915592,0.09456140547990799,0.24828243255615234,0.043324265629053116,-0.38427290320396423,0.18861612677574158,-0.08628176152706146,0.5175951719284058,1.2266912460327148,2.1079185009002686,0.6225311160087585,0.6904228329658508,-0.20501244068145752,0.41864708065986633,0.32399633526802063,0.4943389594554901,0.2228405773639679,0.2401508092880249,-0.034285616129636765,0.07014867663383484,0.12182404845952988,0.19517363607883453,0.023833416402339935,-0.1437315195798874,-0.4656384289264679,-0.047065675258636475,0.15993815660476685,-0.02742709033191204,-0.1353980153799057,-0.04268902540206909,0.0414283312857151,-0.07311952859163284,0.39120879769325256,0.0075638070702552795,-0.040391042828559875,-0.14595980942249298,0.1346748173236847,0.33416852355003357,0.2502700686454773,-0.1613452136516571,0.37483155727386475,0.12102600187063217,0.03809771686792374,-0.1008443683385849,-0.12834595143795013,0.27234315872192383,-0.04193209111690521,0.30536356568336487,-0.10779416561126709,0.945624053478241,0.3556998372077942,-0.010819166898727417,0.07770773023366928,0.19582585990428925,3.340040445327759,1.0001733303070068,0.2510612905025482,0.976374089717865,0.0744457095861435,0.17373968660831451,-0.017588090151548386,0.04608476907014847
GAN_000005,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.394597549345063,75.51424407958984,19.0622501373291,10.232845306396484,33.907081604003906,-0.013919604010879993,24.573450088500977,11.538934707641602,0.8687153458595276,0.2518589198589325,0.15365289151668549,0.4350743591785431,0.13536296784877777,3.359084367752075,0.9447163939476013,0.8013611435890198,0.44184425473213196,0.28950035572052,-0.10973037779331207,0.2575238049030304,2.4675238132476807,2.9259772300720215,0.34718289971351624,0.0062209367752075195,1.031516194343567,0.01588413491845131,-0.020908115431666374,0.02571915090084076,0.06568673253059387,0.23222509026527405,0.005377817898988724,-0.25058692693710327,0.20349785685539246,0.12670975923538208,0.542672872543335,1.08302903175354,1.9911458492279053,0.48144882917404175,0.5776540040969849,-0.09014096856117249,0.3492629826068878,0.3723580241203308,0.520139753818512,0.20183679461479187,0.22801819443702698,0.03887331858277321,0.0652657076716423,0.13724716007709503,0.23096174001693726,0.017099430784583092,-0.21427001059055328,-0.29312849044799805,-0.026878364384174347,-0.075356125831604,-0.17522335052490234,-0.07995171844959259,-0.006234649568796158,0.19788898527622223,-0.1320236623287201,0.2536149024963379,-0.016023315489292145,0.1600894033908844,-0.07238058745861053,0.013298232108354568,0.25799548625946045,0.13018672168254852,-0.2389744073152542,0.27015596628189087,0.1675770878791809,0.017470933496952057,-0.18313883244991302,-0.16467896103858948,0.17312949895858765,0.07391286641359329,0.16465088725090027,0.035292208194732666,0.952505886554718,0.26584210991859436,-0.004245794378221035,0.0675513967871666,0.07184931635856628,3.3722386360168457,0.9724110960960388,0.2944353222846985,0.6578346490859985,-0.006969720125198364,0.061705607920885086,0.14647987484931946,-0.07225726544857025
GAN_000006,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.357600159758233,76.51095581054688,21.7574405670166,9.887341499328613,33.669979095458984,0.017930565401911736,23.530006408691406,11.635927200317383,1.2159966230392456,0.23999431729316711,0.12913911044597626,0.44217243790626526,0.13326331973075867,3.2334845066070557,0.9371379017829895,1.5802875757217407,0.880412220954895,0.2123439610004425,-0.07568473368883133,0.07229028642177582,2.5016162395477295,2.6481308937072754,0.38782966136932373,0.06286286562681198,0.9858666062355042,0.005492138210684061,0.005868809763342142,0.06995001435279846,0.061430320143699646,0.2218586504459381,-0.14348913729190826,0.11584891378879547,0.2357478141784668,0.49133187532424927,0.6275816559791565,1.0920076370239258,1.5700000524520874,0.2661098539829254,0.6129809021949768,-0.22465717792510986,0.4435630738735199,0.4397869408130646,0.4757433533668518,0.16983895003795624,0.1925785094499588,0.03872811049222946,-0.027449961751699448,0.2840140163898468,0.03848831728100777,0.010822978802025318,-0.4780016839504242,0.06207478046417236,-0.4805092513561249,0.29616689682006836,-0.06832869350910187,-0.09354917705059052,0.23764991760253906,0.28030794858932495,0.15083828568458557,0.132502019405365,0.008036278188228607,0.4558299779891968,-0.2962048649787903,-0.13730084896087646,0.524465024471283,-0.06355554610490799,0.13789914548397064,0.08143438398838043,0.3636932671070099,-0.06551919132471085,-0.051395393908023834,-0.4036860167980194,-0.08144847303628922,0.12475291639566422,0.468096524477005,0.19366572797298431,0.954702615737915,0.15281231701374054,0.003815754782408476,-0.09230414032936096,-0.2664223313331604,3.248852014541626,0.9198681712150574,0.2782941460609436,0.35805386304855347,0.12158916145563126,-0.0006692595779895782,0.1700974702835083,-0.05287763476371765
GAN_000007,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.4085258948467105,75.65766143798828,20.47007942199707,9.824427604675293,32.862300872802734,-0.0040985578671097755,23.715044021606445,11.381743431091309,1.028262972831726,0.2634267508983612,0.1478957086801529,0.4459834694862366,0.12947791814804077,3.313685178756714,0.6578437089920044,1.0412445068359375,0.5093335509300232,0.29592981934547424,-0.10880616307258606,-0.00549745000898838,2.874410629272461,2.936713933944702,0.27704185247421265,0.013075686991214752,1.0545259714126587,0.01866081915795803,-0.0012950620148330927,0.08478155732154846,0.03388146311044693,0.18225477635860443,-0.029187794774770737,-0.08440762758255005,0.21428509056568146,-0.051270805299282074,0.6073973178863525,1.2505009174346924,2.0604023933410645,0.6513701677322388,0.7507181763648987,-0.08362744003534317,0.42766836285591125,0.3581808805465698,0.5005480647087097,0.21258488297462463,0.23020055890083313,-0.0049780565313994884,0.035240478813648224,0.07329418510198593,0.16337603330612183,0.018910875543951988,-0.2916751801967621,-0.33065494894981384,-0.1599515974521637,0.1840754598379135,0.002919555641710758,-0.230473130941391,0.08827430009841919,-0.07708777487277985,0.002692021429538727,0.3663546144962311,0.08638175576925278,0.097620390355587,-0.12952584028244019,-0.0014394037425518036,0.5422939658164978,0.12540729343891144,0.0967855304479599,0.1445697844028473,0.04878164082765579,-0.12324515730142593,0.05548107624053955,-0.11999762058258057,0.13602279126644135,-0.018524333834648132,0.3336810767650604,-0.06288275122642517,0.8481503129005432,0.4006342589855194,-0.0061674704775214195,0.050339676439762115,0.030086815357208252,3.3429136276245117,0.9142605662345886,0.19186276197433472,0.9262354373931885,0.12663787603378296,0.024953056126832962,-0.08178852498531342,0.12193357199430466
GAN_000008,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.412382834188663,75.9884033203125,19.00043487548828,9.275734901428223,32.110145568847656,-0.008464413695037365,24.285335540771484,11.927506446838379,1.068435788154602,0.23431795835494995,0.15216560661792755,0.44509372115135193,0.13552136719226837,3.297698974609375,0.8049547076225281,1.2129334211349487,0.5627440214157104,0.37234029173851013,-0.027834977954626083,-0.07546865940093994,2.5425682067871094,2.6161561012268066,0.16219907999038696,-0.009408116340637207,1.192105770111084,0.02403082512319088,-0.013941030949354172,-0.030018359422683716,0.09280554205179214,0.30256223678588867,0.1089949905872345,-0.18891224265098572,0.15786884725093842,0.15106350183486938,0.518887996673584,1.1751549243927002,1.8824942111968994,0.14368177950382233,0.6999800801277161,-0.1192210391163826,0.3848904073238373,0.3311470150947571,0.5259358882904053,0.25306543707847595,0.2287139892578125,0.014383211731910706,0.03268320485949516,0.09177278727293015,0.005736656486988068,0.016977883875370026,-0.37696051597595215,-0.09110692143440247,-0.2095455825328827,0.17856654524803162,-0.08375901728868484,-0.09424042701721191,-0.06791170686483383,0.11862090229988098,-0.08184550702571869,-0.03007371723651886,0.10843122750520706,0.2878837585449219,-0.13542500138282776,-0.001894202083349228,0.3188049793243408,-0.008356988430023193,0.07242561876773834,0.42194536328315735,0.10668537020683289,0.05304596945643425,-0.07777966558933258,-0.11869984865188599,0.2000422477722168,0.2704290747642517,0.3608783483505249,0.23573775589466095,0.9248354434967041,0.18103022873401642,-0.0053970664739608765,0.01884165219962597,0.24609249830245972,3.4840025901794434,0.9393981099128723,0.16576825082302094,0.8348251581192017,0.10599928349256516,0.11228068172931671,0.33398228883743286,-0.18781399726867676
GAN_000009,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.450650689276192,75.04590606689453,18.45326042175293,10.507331848144531,33.78122329711914,0.010886323638260365,25.26821517944336,11.572000503540039,0.776213526725769,0.24479524791240692,0.1405952423810959,0.43377014994621277,0.13412374258041382,3.309683322906494,0.6736419200897217,0.9444993138313293,0.5196410417556763,0.27849408984184265,-0.08599165081977844,0.013339576311409473,2.667254686355591,3.0102741718292236,0.29220345616340637,0.09080340713262558,1.094528079032898,0.02776380442082882,-0.01836262457072735,-0.044578492641448975,0.06850108504295349,0.29243969917297363,-0.15208294987678528,-0.2741883099079132,0.17839626967906952,-0.02160227671265602,0.5286269187927246,1.2665770053863525,2.0182414054870605,0.4435235261917114,0.6091331839561462,-0.29927876591682434,0.46588096022605896,0.3985946774482727,0.46819865703582764,0.19366610050201416,0.29063019156455994,0.023584604263305664,0.02228793129324913,0.21781276166439056,0.2644067406654358,0.02584541030228138,-0.31991127133369446,-0.303526908159256,-0.13003218173980713,0.2535092234611511,0.057060129940509796,-0.18034294247627258,-0.04318995773792267,0.08890922367572784,0.03823082149028778,0.3221763074398041,0.2837693691253662,0.23451179265975952,-0.19435547292232513,-0.06420628726482391,0.3014279007911682,0.19397900998592377,-0.2879509925842285,0.34307536482810974,0.16772601008415222,0.04962455853819847,-0.37536072731018066,-0.078066885471344,0.1922328770160675,0.0044538527727127075,0.27492254972457886,-0.02074241265654564,0.9985511898994446,0.2461535632610321,-0.004102868027985096,-0.0025163167156279087,0.036730289459228516,3.443371295928955,1.0129345655441284,0.3299518823623657,0.7221622467041016,-0.11493488401174545,-0.03664528951048851,0.25807639956474304,0.2241239845752716
GAN_000010,attack,time,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",nearest_attack_euclidean,R000063,4.272504916456573,74.11200714111328,19.49475860595703,9.734762191772461,34.42195129394531,-0.006698851473629475,23.974363327026367,11.7899751663208,0.9219741225242615,0.24472668766975403,0.15175233781337738,0.4350534677505493,0.13622720539569855,3.279611587524414,0.9011520743370056,0.9756520986557007,0.5659642815589905,0.3684889078140259,-0.1560150533914566,0.2543368637561798,2.422595977783203,2.8739941120147705,0.3558003008365631,0.05996743589639664,1.0635348558425903,0.022203583270311356,-0.023068509995937347,0.01763811707496643,0.00883734505623579,0.271841436624527,-0.17867320775985718,-0.13262143731117249,0.1858813464641571,0.1294255256652832,0.6104961037635803,1.1376168727874756,1.9701080322265625,0.26266998052597046,0.6220483779907227,-0.15730014443397522,0.32517677545547485,0.3976598083972931,0.4703269898891449,0.2101932018995285,0.25963065028190613,0.036824557930231094,0.04059131070971489,0.07655265927314758,0.11751767992973328,0.012597653083503246,-0.556204080581665,-0.2202978879213333,0.036632731556892395,0.08078218996524811,-0.12839479744434357,-0.1941782534122467,0.09119325876235962,0.09453631937503815,0.005352996289730072,0.08885925263166428,0.14411956071853638,0.05849400907754898,-0.20372696220874786,0.0939406231045723,0.22513912618160248,0.07077434659004211,-0.09412531554698944,0.2298402190208435,0.20386645197868347,0.11581096798181534,-0.19525720179080963,-0.16279755532741547,0.05486079677939415,0.2625550329685211,0.2098373919725418,0.09339746087789536,1.0788687467575073,0.269659161567688,-0.007498627528548241,0.01831563375890255,0.14472901821136475,3.4961869716644287,0.9340159296989441,0.21695679426193237,0.6203542351722717,-0.013116903603076935,-0.06840939074754715,0.32901179790496826,-0.17997625470161438
