epoch,critic_loss,generator_loss
1,8.913459587097169,0.08422548323869705
2,7.385429096221924,0.4183042645454407
3,4.500717639923096,0.9344003200531006
4,0.779801321029663,1.7793300151824951
5,-2.8250189304351805,2.3729746341705322
6,-5.441144943237305,2.665355920791626
7,-6.373360633850098,1.9290653467178345
8,-6.26973705291748,2.316647529602051
9,-6.016836261749267,1.772932529449463
10,-5.482877445220947,1.0350279808044434
11,-5.29404296875,1.122217059135437
12,-4.6614021301269535,0.31078919768333435
13,-4.463398456573486,-0.47989004850387573
14,-4.0234534740448,-0.6073477864265442
15,-3.3211034297943116,-1.4414063692092896
16,-3.0725600719451904,-1.2338814735412598
17,-2.842327928543091,-0.6394652128219604
18,-2.4043429851531983,-0.8934831023216248
19,-2.2071711301803587,-1.0183850526809692
20,-1.997367787361145,-1.2911776304244995
21,-1.61651508808136,-1.0361709594726562
22,-1.4053936719894409,-1.5330898761749268
23,-0.9878153324127197,-2.146944046020508
24,-1.0019108414649964,-1.8289767503738403
25,-0.39913677275180814,-2.218390464782715
