epoch,critic_loss,generator_loss
1,8.862486267089844,0.266844779253006
2,7.179366779327393,0.7135641574859619
3,4.05960259437561,1.4507299661636353
4,-0.08250193595886231,2.161320686340332
5,-4.165377378463745,2.707275390625
6,-7.182379341125488,3.158273220062256
7,-8.188376712799073,3.1276683807373047
8,-8.218040084838867,3.5381553173065186
9,-7.992232608795166,2.4626128673553467
10,-7.209117984771728,1.2820098400115967
11,-6.908731269836426,1.141044020652771
12,-6.563177680969238,1.053095817565918
13,-6.701952838897705,0.21370814740657806
14,-5.818681430816651,-0.48105162382125854
15,-5.298016166687011,-0.9162880182266235
16,-4.628171110153199,-1.600285291671753
17,-4.256440544128418,-1.912864327430725
18,-3.41381893157959,-2.652632713317871
19,-3.0762508869171143,-2.9629807472229004
20,-2.2648491621017457,-4.177593231201172
21,-1.5999943017959595,-4.095365047454834
22,-1.6642401695251465,-4.2644944190979
23,-1.2796531081199647,-4.104804992675781
24,-1.596226954460144,-2.8592586517333984
25,-1.3975057482719422,-2.91416072845459
