id,label,payload_type,length,num_letters,num_digits,num_spaces,num_single_quotes,num_double_quotes,num_parentheses,num_commas,num_semicolons,num_equal,num_dash,num_slash,num_backslash,num_pipe,num_ampersand,num_percent,num_hash,num_at,num_underscore,num_angle,num_plus,num_star,num_comment_tokens,num_special,ratio_digits,ratio_spaces,ratio_special,entropy,token_count,avg_token_len,max_token_len,sql_keyword_count,has_union_select,has_boolean_pattern,has_time_pattern,has_error_pattern,has_order_pattern,has_stacked_pattern,has_exists_pattern,has_encoded_pattern,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,error,361,47,34,158,1,4,17,4,0,2,1,2,1,0,1,0,0,1,3,0,0,2,0,49,0.12142373621463776,0.419869601726532,0.15030698478221893,3.8062775135040283,80,2.316984176635742,16,6,0,0,0,0,0,0,1,1,R000022,5.085705736882143
CTGAN_000002,attack,error,375,79,42,166,1,0,25,6,1,2,0,0,0,2,2,0,0,0,0,1,0,1,0,15,0.03243262693285942,0.508033037185669,0.1047055572271347,3.705533981323242,39,2.1871047019958496,12,11,0,0,0,0,0,0,0,1,R000104,6.595514180169125
CTGAN_000003,attack,error,358,127,41,157,0,0,19,6,3,1,0,0,0,0,3,0,0,1,1,0,0,1,0,33,0.11539772897958755,0.4521544277667999,0.08903385698795319,3.9013311862945557,53,2.3441805839538574,13,3,0,0,0,0,0,1,1,0,R000104,7.647778371780573
CTGAN_000004,attack,error,341,88,41,78,1,0,13,7,0,2,0,0,0,2,0,0,0,0,4,1,0,2,1,37,0.06716103851795197,0.42399367690086365,0.10334216058254242,3.213827133178711,40,2.4583449363708496,17,4,0,0,0,0,1,1,1,1,R000104,6.118468518022104
CTGAN_000005,attack,error,334,35,42,144,4,0,20,5,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,28,0.2007359117269516,0.39912375807762146,0.12211618572473526,3.823221206665039,43,2.3273119926452637,10,0,0,2,0,0,0,1,0,1,R000131,6.117779239040545
CTGAN_000006,attack,error,200,56,63,102,0,0,20,4,3,2,1,0,0,0,2,0,0,0,0,1,3,2,0,36,0.1566123217344284,0.4249383807182312,0.09004150331020355,3.5573885440826416,62,2.4525842666625977,10,12,1,0,0,1,1,0,0,1,R000149,7.097472954854827
CTGAN_000007,attack,error,252,71,37,78,0,5,22,6,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,30,0.18837399780750275,0.3553200364112854,0.11388278752565384,3.4239003658294678,83,2.731389045715332,10,9,1,0,0,1,0,0,3,1,R000105,6.4964412648493735
CTGAN_000008,attack,error,221,82,53,122,0,0,15,6,1,2,2,2,2,0,0,0,0,0,4,0,0,3,0,27,0.1620783805847168,0.3110179901123047,0.1202348992228508,3.3997771739959717,49,1.8027770519256592,11,6,0,1,0,0,0,0,0,1,R000144,6.593465600871431
CTGAN_000009,attack,error,220,32,69,154,1,0,23,0,3,2,0,0,0,1,0,1,0,3,0,0,0,1,0,29,0.13794511556625366,0.4340187907218933,0.1047251969575882,3.791349411010742,37,3.0478298664093018,10,7,0,0,0,0,0,0,2,1,R000141,7.121578595475699
CTGAN_000010,attack,error,377,90,61,79,3,0,22,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.152638241648674,0.39212924242019653,0.11069716513156891,3.9878804683685303,53,2.541621685028076,11,3,0,1,0,1,0,0,1,1,R000131,6.309186374539417
