epoch,critic_loss,generator_loss
1,8.790755653381348,0.39241087436676025
2,6.792569351196289,1.2971382141113281
3,2.976405477523804,2.5144460201263428
4,-2.0653868675231934,3.807746648788452
5,-6.764297008514404,5.798835277557373
6,-9.858797740936279,6.959466934204102
7,-11.193140029907227,7.111657619476318
8,-11.262369918823243,6.901004791259766
9,-10.519005012512206,5.904105186462402
10,-10.158220672607422,4.791283130645752
11,-8.90758991241455,3.5870678424835205
12,-8.407478141784669,1.6713621616363525
13,-8.0043044090271,1.4889538288116455
14,-7.3263238906860355,0.4048269987106323
15,-6.629710102081299,-1.5738998651504517
16,-6.352212238311767,-3.1195437908172607
17,-5.495368957519531,-3.665386438369751
18,-4.907529258728028,-4.975921630859375
19,-4.661096382141113,-5.110992908477783
20,-4.299185943603516,-5.557678699493408
21,-3.8001091957092283,-6.038557052612305
22,-3.124451684951782,-6.206479072570801
23,-2.596461629867554,-7.0338311195373535
24,-1.9802319049835204,-6.469996929168701
25,-1.6287649154663086,-6.888519287109375
