epoch,critic_loss,generator_loss
1,8.853389549255372,0.1920779049396515
2,6.9082413673400875,0.8899539113044739
3,3.049575996398926,2.0836451053619385
4,-2.144720697402954,3.538511276245117
5,-7.078751468658448,4.927030086517334
6,-10.929637718200684,6.102099418640137
7,-13.122003555297852,7.298920154571533
8,-13.834452056884766,6.813178539276123
9,-13.804004669189453,5.69590950012207
10,-13.242959976196289,5.424055099487305
11,-12.788319778442382,3.5508878231048584
12,-12.251077461242676,1.6577130556106567
13,-11.408511352539062,0.5235177874565125
14,-10.294384002685547,-2.3470892906188965
15,-9.209537315368653,-3.3238980770111084
16,-8.252263259887695,-5.648598670959473
17,-6.792224979400634,-7.588922023773193
18,-6.16326379776001,-8.769089698791504
19,-5.456521511077881,-10.2193021774292
20,-4.16358437538147,-10.869062423706055
21,-3.5872169494628907,-11.395973205566406
22,-3.2965061187744142,-11.987378120422363
23,-2.8817610263824465,-11.701288223266602
24,-3.0629018783569335,-11.855111122131348
25,-3.0058937549591063,-11.512097358703613
