epoch,critic_loss,generator_loss
1,8.84901008605957,0.21757188439369202
2,6.8619647979736325,1.0093430280685425
3,3.118951749801636,2.0345418453216553
4,-1.7254227161407472,3.283982515335083
5,-6.647965717315674,4.825630187988281
6,-10.71750717163086,5.788212776184082
7,-12.88668212890625,6.6586174964904785
8,-13.626437568664551,6.446475028991699
9,-13.541219139099121,6.942774772644043
10,-13.25565242767334,5.483959197998047
11,-12.982513427734375,3.5167930126190186
12,-12.173386001586914,2.0242068767547607
13,-11.181547927856446,0.40864166617393494
14,-10.433203125,-1.0556718111038208
15,-9.345338058471679,-3.1202220916748047
16,-8.103304195404053,-3.08892822265625
17,-7.58730411529541,-5.666683197021484
18,-6.956673908233642,-6.595332622528076
19,-6.07440938949585,-8.06041145324707
20,-5.509832191467285,-9.832447052001953
21,-4.450457286834717,-9.107544898986816
22,-4.185556697845459,-9.533106803894043
23,-3.4518080711364747,-9.344594955444336
24,-3.579553985595703,-9.362208366394043
25,-3.0617602825164796,-10.648633003234863
