epoch,critic_loss,generator_loss
1,8.98791675567627,0.2835518419742584
2,7.42969160079956,0.9196469187736511
3,4.194178533554077,1.9293252229690552
4,-0.13480739593505858,3.1216940879821777
5,-4.2602945327758786,4.0217180252075195
6,-7.570136070251465,4.882056713104248
7,-8.919690608978271,5.635749340057373
8,-9.58352165222168,5.668895244598389
9,-9.765077209472656,5.81367301940918
10,-9.148248291015625,5.6256103515625
11,-8.627536582946778,3.8814857006073
12,-8.060361957550048,3.510486364364624
13,-7.330073642730713,2.062032461166382
14,-6.841514682769775,0.6492829322814941
15,-6.36478271484375,0.7573577761650085
16,-6.245039749145508,-0.6626117825508118
17,-5.968751430511475,-1.4103078842163086
18,-5.479747009277344,-1.753576636314392
19,-4.980449485778808,-2.2701735496520996
20,-3.9870206356048583,-3.5732996463775635
21,-3.175805425643921,-3.584649085998535
22,-2.8199033737182617,-4.530083179473877
23,-2.198178243637085,-4.952271461486816
24,-2.265948510169983,-5.524960994720459
25,-1.9787903547286987,-5.224526405334473
