epoch,critic_loss,generator_loss
1,8.862468719482422,0.19413021206855774
2,7.0226335525512695,0.7524168491363525
3,3.5223413944244384,1.6435017585754395
4,-1.1270917892456054,2.7300033569335938
5,-5.954757452011108,4.095030784606934
6,-9.491272830963135,4.980105400085449
7,-11.245007133483886,5.654827117919922
8,-11.840423965454102,5.605351448059082
9,-11.779568099975586,5.124663829803467
10,-11.052338218688964,3.826589584350586
11,-10.684923553466797,2.543790817260742
12,-9.823453521728515,1.641309380531311
13,-9.340489959716797,0.16473327577114105
14,-8.915887451171875,-1.149754524230957
15,-7.84746675491333,-3.189896583557129
16,-7.308040142059326,-2.7928576469421387
17,-6.381279468536377,-5.583446025848389
18,-5.645666885375976,-6.429957866668701
19,-5.117176532745361,-6.855852127075195
20,-4.915095472335816,-7.810863018035889
21,-4.521350955963134,-7.701884746551514
22,-4.3845971584320065,-7.268621921539307
23,-3.4028972148895265,-6.830527305603027
24,-3.132413721084595,-7.727229595184326
25,-2.5605791568756104,-8.831305503845215
