epoch,critic_loss,generator_loss
1,8.885698127746583,0.14389577507972717
2,7.3754607200622555,0.5936403870582581
3,4.54225492477417,1.0613164901733398
4,0.681682825088501,1.889128565788269
5,-3.0048757076263426,2.8369834423065186
6,-5.753101062774658,3.1563663482666016
7,-7.074294471740723,3.0825753211975098
8,-7.461875629425049,3.12089204788208
9,-6.867725563049317,2.9972915649414062
10,-6.860993576049805,2.7874600887298584
11,-7.043569850921631,2.27901291847229
12,-6.906535243988037,2.0641841888427734
13,-7.021368312835693,1.141008973121643
14,-6.73279504776001,1.389960527420044
15,-7.130496025085449,0.7604963779449463
16,-6.089210033416748,0.9124154448509216
17,-6.103470516204834,-0.8498900532722473
18,-4.797418308258057,-1.8753172159194946
19,-4.003559160232544,-1.8652517795562744
20,-3.4306429862976073,-2.4876763820648193
21,-2.858920669555664,-3.383357524871826
22,-2.460631990432739,-3.7119176387786865
23,-2.094483256340027,-4.564614772796631
24,-1.503169059753418,-4.348897933959961
25,-1.688485598564148,-4.39882755279541
