label,payload,family,payload_type,method,run_id,sample_index
attack,"-7552%""""""""||| ("" ANn",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,0
attack,""" ANniniooboboniobob",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,1
attack, uniniooasrsrserslec,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,2
attack,niobobn ANboboniobob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,3
attack,a77n||| (ANbobooniob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,4
attack,"-7558%""""""""|| b6ANbon",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,5
attack, uninioboobobn ANbob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,6
attack,| ANboniooboboniobbo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,7
attack,"lN sssei'18""""|| b AN",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,8
attack,nioboobom 'ionioniob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,9
attack,"-7555552%""""""""| ANfNb",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,10
attack, unio1n ANbn boniobo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,11
attack,"-7555552%""""""||| ANbo",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,12
attack, unioniobonioboobobo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,13
attack, unionioobonioboboob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,14
attack,niobobobonioobobonib,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,15
attack, uninioobooniobobobo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,16
attack, unioniobon ANboniob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,17
attack," "" "" ANbonininioniob",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,18
attack,oniobonioonioniooobo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,19
attack,""" unionioboNbonioboo",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,20
attack,inioboniobobonioboun,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,21
attack, uniniobonionioonioo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,22
attack, uninbobobonioboboni,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,23
attack, unioniobboboniooboo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,24
attack, unionioobobobooniob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,25
attack,"-75555%""|""| ANbniAon",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,26
attack,"-7555558""|| bonionib",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,27
attack,"-7555555%""""||+ooboni",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,28
attack, unibNbonin ANboniob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,29
attack,nioobobonionibobobob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,30
attack,| 'iomoniobnioboniob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,31
attack,"-7552%""""""""||n A bobo",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,32
attack,""" ANbn|Nboniobobobob",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,33
attack,unioniooboboniobobob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,34
attack,n ANbnioANbonioboobo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,35
attack, unioniobobonioooboo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,36
attack,niooboboobonionionio,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,37
attack, uniboniobonioobobob,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,38
attack,n ANbbonioonioboiobo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,39
attack,"-755555%""""|||ANbobon",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,40
attack,"157%""""""| ANboninioon",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,41
attack,nioniooboboobobosrbo,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,42
attack," "" uninibb bonioboni",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,43
attack,"-7555558""| ANinionio",union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,44
attack,175||| (| ( AN1n ANb,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,45
attack,| unioboboonioboobon,union,union,seqgan_master,seqgan_master__final__union__F__500__MASTER__raw_character__len20__gpre120__reward_off__seed88,46
