epoch,critic_loss,generator_loss
1,8.944350051879884,0.43141528964042664
2,7.263845729827881,1.1563570499420166
3,3.879230260848999,2.351724147796631
4,-0.5863170623779297,3.9346764087677
5,-4.763740682601929,5.168487548828125
6,-7.9267833709716795,6.396567344665527
7,-9.167899036407471,7.373028755187988
8,-9.472680854797364,7.3586745262146
9,-9.362161827087402,7.430073261260986
10,-9.12636661529541,6.3577880859375
11,-8.473942184448243,5.283004283905029
12,-7.58361930847168,4.283668041229248
13,-6.742378997802734,2.890744209289551
14,-6.402873611450195,2.6336135864257812
15,-5.740898132324219,0.33448469638824463
16,-5.6600244522094725,-0.10434331744909286
17,-5.18275785446167,-0.5711578130722046
18,-4.271807718276977,-0.8682953715324402
19,-4.023958587646485,-2.1175949573516846
20,-3.5465849876403808,-3.006237506866455
21,-2.959063243865967,-3.076259136199951
22,-2.789907693862915,-3.3470654487609863
23,-2.2796725749969484,-3.787325382232666
24,-2.037185525894165,-4.253670692443848
25,-1.5772388458251954,-3.8373775482177734
