label,payload,family,payload_type,method,run_id,sample_index
attack, all.2384selectsr1580rsr1580rr1580rsrsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,0
attack, allgall3075all7039   6915srsr1580rr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,1
attack," allgallsrr1580rsrsr1580rwhere all"" AND 1  =  0 UNION ALL SELECT ""s",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,2
attack, all3075all3    srsr1580rsr1580rrsr1580,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,3
attack, allsrsr1580rsrrr1580rsr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,4
attack, all selectrsr1580rsrsr1580rsrsr1580,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,5
attack, allgusrr1580r1580rsr1580rsrsrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,6
attack, all allrrsr1580rsrsrsrsr1580r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,7
attack,all all allrsr1580rsrsrsr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,8
attack, all    srsr1580rsr1580rsr1580rsrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,9
attack, all.trsr1580rsrrsr1580rsr1580r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,10
attack, allgallgaallXsr1580r1580rsr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,11
attack, all allrsrsr1580rrrsrsrsrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,12
attack, all allpsrsrsr1580rsrsr1580rs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,13
attack, allgu1580rsr1580rsr1580rsrsr1580r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,14
attack," allpallg"" AND 1  =  0 UNION ALL SELECT ""sr1580rsrsrrsrsr1580",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,15
attack, allgallpallsr1580rsr1580rsr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,16
attack, all-9098'||  (  select 'xin8' all    srsrr    r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,17
attack, all allsrsr1580rsr1580rsr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,18
attack," all   "" AND 1  =  0 UNION ALL SELECT ""sr1580rsr1580rsrr1580rsr1580",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,19
attack, all30753075r1580rsrsrsr1580rsrsrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,20
attack, allsrsrrallrsrsr1580rsr1580r1580,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,21
attack, allpallsrsr1580rsr1580rsrsrrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,22
attack," all."")    asrsrrsr1580rsr1580r",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,23
attack, all    rsr1580rsrsrrgsrsrr1580,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,24
attack, allgl.srsrrsrallr1580rsrsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,25
attack, allfrsr1580rsr1580rsrr'rsr1580,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,26
attack, all allsrsrrsrsr1580rsr1580rs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,27
attack, allsrsrsr1580rsrsr1580rrsr1580,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,28
attack," allp"" AND 1  =  0 UNION ALL SELECT ""srsr1580rsr1580rsrsrsr",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,29
attack," all"" AND 1  =  0 UNION ALL SELECT ""srsrsrsrsrsr1580rsrs",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,30
attack, allsrsr1580rrsrsr1580rallsr1580r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,31
attack, allsrsr1580rsr1580rsr1580rrsrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,32
attack, all allsrrsrsrsrr1580rsr1580r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,33
attack," all allg"" AND 1  =  0 UNION ALL SELECT ""1580rsrsr1580rrsr1580rs",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,34
attack, all.11580rsr1580rsr1580rsr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,35
attack, allsrsr1580rsr1580rsrsrsr1580r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,36
attack," all"" AND 1  =  0 UNION ALL SELECT ""sr1580rsr1580rsr1580rsr1580rs",union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,37
attack, allgallgall30753075rfromrsrsr1580rsrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,38
attack, all allf1srsrsr1580rsr1580rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,39
attack, all3075selectr1580rsr1580rsrsr1580rsrs,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,40
attack, allrsr1580rsrrsr1580r'rsrsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,41
attack, allsrsrsrrsrsr1580rrsr1580r,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,42
attack, all6915rsr1580rsrsrsrsrsrsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,43
attack, all3075all69152256srsrrrsrr15801rsr,union,union,seqgan_improved,seqgan_improved__phase3__union__F__500__V3__sql_aware__len20__gpre160__reward_off__seed88,44
