epoch,critic_loss,generator_loss
1,7.84182071685791,0.6869727671146393
2,0.9649847030639649,2.620704412460327
3,-6.7321738481521605,5.221459627151489
4,-8.915010833740235,6.119012117385864
5,-8.234558153152467,4.7005743980407715
6,-7.580842685699463,2.9615942239761353
7,-6.823306608200073,1.6131380200386047
8,-6.492625045776367,-0.3477897644042969
9,-5.704270887374878,-1.9676913619041443
10,-4.4881467580795285,-3.249234199523926
11,-3.1975401401519776,-4.3033201694488525
12,-2.594636154174805,-4.2810585498809814
13,-2.1893698453903196,-4.115588903427124
14,-2.299289345741272,-3.6882485151290894
15,-1.9115202665328979,-4.002713084220886
16,-1.1919561326503754,-5.3163251876831055
17,-0.18468407429754735,-6.290609836578369
18,-0.369801826775074,-6.901878595352173
19,-0.6988144285976887,-6.86245059967041
20,-1.4419343650341034,-5.861131191253662
21,-1.2909247145056724,-5.0586326122283936
22,-0.6327993333339691,-5.076383113861084
23,0.14152896478772165,-5.194340944290161
24,0.5343298867344857,-5.3553102016448975
25,0.09502099454402924,-3.6029770374298096
