id,label,payload_type,length,num_letters,num_digits,num_spaces,num_single_quotes,num_double_quotes,num_parentheses,num_commas,num_semicolons,num_equal,num_dash,num_slash,num_backslash,num_pipe,num_ampersand,num_percent,num_hash,num_at,num_underscore,num_angle,num_plus,num_star,num_comment_tokens,num_special,ratio_digits,ratio_spaces,ratio_special,entropy,token_count,avg_token_len,max_token_len,sql_keyword_count,has_union_select,has_boolean_pattern,has_time_pattern,has_error_pattern,has_order_pattern,has_stacked_pattern,has_exists_pattern,has_encoded_pattern,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,error,191,62,45,131,0,0,26,7,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,35,0.16048741340637207,0.39078378677368164,0.17031681537628174,4.098426342010498,54,2.505333423614502,12,11,0,0,1,0,2,1,0,1,R000022,6.6761954605409
CTGAN_000002,attack,error,160,107,27,136,0,0,16,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,20,0.11574205756187439,0.34586837887763977,0.09749359637498856,4.070553302764893,59,2.377824544906616,21,5,1,1,0,0,0,0,0,1,R000144,5.448252622829694
CTGAN_000003,attack,error,199,47,57,64,0,0,20,5,0,2,2,1,0,0,0,0,0,1,0,0,0,1,0,31,0.1846422702074051,0.39917412400245667,0.1427430808544159,3.8864693641662598,55,2.9710960388183594,11,7,0,1,0,1,2,2,1,1,R000233,5.357101187574797
CTGAN_000004,attack,error,266,121,66,123,1,0,12,2,0,2,0,2,1,17,2,0,1,0,0,0,0,2,0,57,0.16976971924304962,0.3701683282852173,0.12115117162466049,3.6264700889587402,91,3.2976303100585938,9,5,0,1,0,0,2,0,0,1,R000265,7.4484965942469135
CTGAN_000005,attack,error,208,108,68,114,4,0,10,2,2,3,0,0,2,0,1,0,0,0,2,0,0,2,0,52,0.1207328736782074,0.3709908127784729,0.1063460037112236,3.523643970489502,61,2.354795455932617,11,4,0,0,0,0,1,0,1,1,R000255,6.234735315077746
CTGAN_000006,attack,error,330,123,34,174,0,0,16,2,0,2,0,4,0,0,1,0,0,0,2,0,0,1,0,25,0.18037168681621552,0.435502290725708,0.12723039090633392,4.178843975067139,55,2.5408413410186768,16,2,0,0,0,0,0,0,0,1,R000206,6.100730285593966
CTGAN_000007,attack,error,301,82,41,89,4,0,23,3,0,2,0,1,0,0,2,1,0,0,0,0,0,2,0,22,0.16862578690052032,0.35181838274002075,0.1428327113389969,3.9692564010620117,60,2.8672540187835693,12,13,0,1,0,0,0,0,0,1,R000155,4.5348784342974815
CTGAN_000008,attack,error,177,123,37,76,4,0,15,1,0,2,0,0,0,13,1,0,0,0,0,0,0,0,0,24,0.16339349746704102,0.40430623292922974,0.12907512485980988,4.030794143676758,55,2.172433853149414,10,5,1,2,0,1,3,0,2,1,R000218,6.346285775821729
CTGAN_000009,attack,error,183,114,34,105,3,0,10,5,0,2,0,0,3,0,0,3,0,0,0,0,0,1,0,27,0.13792821764945984,0.45689624547958374,0.11817115545272827,3.628877878189087,58,2.1523125171661377,10,5,0,0,0,0,1,2,0,1,R000274,5.441270916111387
CTGAN_000010,attack,error,344,80,49,106,5,0,25,5,0,2,2,1,0,0,0,2,0,0,2,0,2,2,0,39,0.2813805043697357,0.43944600224494934,0.10334227234125137,3.9316699504852295,56,2.6859347820281982,15,2,0,1,0,0,2,2,1,1,R000228,7.139947223861271
