epoch,critic_loss,generator_loss
1,8.943380546569824,0.14505605399608612
2,7.271502590179443,0.5802516937255859
3,4.074772214889526,1.3541061878204346
4,-0.25707097053527833,2.326540231704712
5,-4.6117969989776615,3.5437326431274414
6,-8.16157922744751,4.614681243896484
7,-10.179298210144044,5.466681957244873
8,-11.094479179382324,5.834583282470703
9,-11.228960990905762,5.5651116371154785
10,-10.796019554138184,5.250492572784424
11,-10.145820617675781,4.17745304107666
12,-10.662163925170898,3.4895272254943848
13,-9.755064582824707,2.4221439361572266
14,-9.396504402160645,1.3951926231384277
15,-8.478818893432617,-0.4357825815677643
16,-7.9024327278137205,-1.347949504852295
17,-6.900776481628418,-2.8327081203460693
18,-6.0754467964172365,-4.492657661437988
19,-5.5719939231872555,-5.629271030426025
20,-5.02237024307251,-5.952880859375
21,-4.3869682312011715,-6.083941459655762
22,-4.29770450592041,-6.25882625579834
23,-3.8662513256073,-6.373178482055664
24,-4.188253164291382,-6.539117813110352
25,-3.7423448085784914,-8.058977127075195
