epoch,critic_loss,generator_loss
1,7.799845743179321,0.6199302226305008
2,0.5083270072937012,2.617545962333679
3,-8.197028160095215,4.628477334976196
4,-11.503228569030762,5.099409580230713
5,-11.157621479034423,4.26152491569519
6,-9.806087684631347,2.43914133310318
7,-8.8522292137146,-0.3640466332435608
8,-7.35648250579834,-3.0361279249191284
9,-5.66054401397705,-5.6838133335113525
10,-4.311617970466614,-7.614773988723755
11,-3.525789976119995,-8.198237419128418
12,-3.226183867454529,-8.857780456542969
13,-3.2572912693023683,-8.651456356048584
14,-2.692793345451355,-9.018019199371338
15,-1.8323101997375488,-9.330503940582275
16,-1.247888046503067,-8.230724573135376
17,-0.9303454332053661,-8.968347549438477
18,-0.8655172139406204,-9.239017963409424
19,-1.1016062259674073,-8.172570705413818
20,-1.2637079000473022,-8.65688180923462
21,-0.8839723736047744,-9.641275882720947
22,-0.682024011015892,-10.557873725891113
23,-0.5099393231794238,-11.219893455505371
24,-0.8103366684168577,-11.49996566772461
25,-1.1702425748109817,-11.003182411193848
