epoch,critic_loss,generator_loss
1,8.836921119689942,0.23927552998065948
2,6.960121917724609,0.7979148626327515
3,3.4878726959228517,1.6139873266220093
4,-0.9039003849029541,2.5800533294677734
5,-5.353612899780273,3.9951236248016357
6,-8.611167812347412,4.912185192108154
7,-10.77741813659668,5.542032241821289
8,-11.559145736694337,6.5066819190979
9,-11.606901550292969,5.830618858337402
10,-12.029703903198243,5.602121353149414
11,-11.1541109085083,4.568118095397949
12,-11.035449409484864,3.753995418548584
13,-10.207351112365723,2.7941808700561523
14,-8.804750442504883,0.7445104122161865
15,-8.352719688415528,-0.4230932891368866
16,-7.315684700012207,-1.998608112335205
17,-6.744356632232666,-3.1953673362731934
18,-5.909536075592041,-3.644557476043701
19,-5.11355447769165,-4.774929046630859
20,-4.534046363830567,-5.81694221496582
21,-4.2044017791748045,-6.339427471160889
22,-3.5816171169281006,-6.398117542266846
23,-3.3539974212646486,-6.969508171081543
24,-3.3305851936340334,-7.220320224761963
25,-2.8317975044250487,-7.617150783538818
