id,label,payload_type,length,num_letters,num_digits,num_spaces,num_single_quotes,num_double_quotes,num_parentheses,num_commas,num_semicolons,num_equal,num_dash,num_slash,num_backslash,num_pipe,num_ampersand,num_percent,num_hash,num_at,num_underscore,num_angle,num_plus,num_star,num_comment_tokens,num_special,ratio_digits,ratio_spaces,ratio_special,entropy,token_count,avg_token_len,max_token_len,sql_keyword_count,has_union_select,has_boolean_pattern,has_time_pattern,has_error_pattern,has_order_pattern,has_stacked_pattern,has_exists_pattern,has_encoded_pattern,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,error,224,85,0,63,1,0,14,2,2,2,1,0,0,19,1,0,1,0,0,0,0,2,0,32,0.22213923931121826,0.3835590183734894,0.11040295660495758,4.049966812133789,82,1.7821636199951172,11,10,0,1,0,1,0,1,1,1,R000039,6.9411347094144
CTGAN_000002,attack,error,229,77,38,123,1,2,16,3,0,2,0,1,0,3,2,0,0,0,9,1,0,1,0,48,0.18101410567760468,0.2971675395965576,0.14692753553390503,4.047394275665283,50,2.2527410984039307,6,8,0,3,0,0,0,0,0,1,R000033,8.512734824258004
CTGAN_000003,attack,error,246,64,34,57,3,0,37,2,0,1,1,1,2,1,2,0,0,0,1,0,0,0,1,60,0.21530544757843018,0.3971351087093353,0.12693357467651367,4.033848762512207,58,2.6985023021698,12,16,1,0,0,0,0,2,2,1,R000069,8.096761352186768
CTGAN_000004,attack,error,302,93,41,145,0,1,17,4,2,1,0,0,2,1,2,0,0,0,0,0,0,1,0,37,0.1809905767440796,0.45395392179489136,0.14665192365646362,3.6387698650360107,54,2.4768245220184326,10,6,0,3,0,0,2,0,2,1,R000112,6.497752836861937
CTGAN_000005,attack,error,143,104,67,61,3,3,16,3,0,2,0,1,1,1,2,0,0,0,0,0,0,1,1,47,0.10518760979175568,0.3609619140625,0.12630723416805267,3.779266357421875,38,1.5808050632476807,16,3,0,2,0,0,2,1,2,1,R000069,7.3881034355069355
CTGAN_000006,attack,error,167,51,74,82,3,0,22,7,0,2,0,2,1,0,0,0,0,1,0,0,0,2,0,31,0.10579094290733337,0.4343058466911316,0.0949392169713974,3.7774250507354736,57,2.4133496284484863,11,8,1,2,0,1,0,0,2,1,R000131,6.562033422397727
CTGAN_000007,attack,error,320,73,49,56,0,0,15,8,0,2,0,3,0,2,0,0,0,0,2,0,0,0,0,30,0.2167709320783615,0.3983341157436371,0.14055952429771423,3.772493600845337,48,2.6958038806915283,11,13,0,0,0,0,0,1,0,1,R000069,5.659339918677352
CTGAN_000008,attack,error,176,47,23,94,0,0,23,7,0,2,0,0,1,11,0,0,0,0,10,0,0,1,0,27,0.1480902135372162,0.34658265113830566,0.11379629373550415,3.8696157932281494,43,1.366347074508667,13,8,0,2,0,0,1,1,0,0,R000145,9.206782602364376
CTGAN_000009,attack,error,277,80,47,83,3,0,20,5,1,2,0,3,3,17,0,0,0,0,0,0,0,0,1,68,0.1791187971830368,0.4345353841781616,0.11503522843122482,3.5435354709625244,56,2.379458427429199,12,0,0,0,0,0,0,0,1,1,R000069,6.996999404409043
CTGAN_000010,attack,error,158,104,56,105,0,0,27,1,2,2,0,0,1,0,3,0,0,1,0,1,0,0,0,17,0.2070993185043335,0.478877991437912,0.17706318199634552,4.126981735229492,60,2.8003053665161133,10,0,0,0,0,0,0,0,0,1,R000141,7.454565782479907
