epoch,critic_loss,generator_loss
1,8.813529014587402,0.09386563301086426
2,6.888922595977784,0.6766964793205261
3,3.204896354675293,1.630861759185791
4,-1.6944706439971924,2.7662229537963867
5,-6.364785099029541,3.729435920715332
6,-10.142934226989746,4.798599720001221
7,-12.175078392028809,5.4996747970581055
8,-12.497204208374024,5.2724833488464355
9,-12.199029541015625,5.293607711791992
10,-11.527850723266601,4.062946796417236
11,-10.757303619384766,1.9183502197265625
12,-9.775945663452148,1.0437499284744263
13,-9.540162277221679,0.2738497257232666
14,-8.648261070251465,-0.889549195766449
15,-8.498902130126954,-2.709270715713501
16,-7.62318000793457,-3.6448404788970947
17,-7.059807872772216,-5.312551498413086
18,-5.646189498901367,-5.808762073516846
19,-4.902346801757813,-7.687857627868652
20,-4.041233205795288,-8.251470565795898
21,-2.9466349601745607,-8.65933895111084
22,-2.0599026799201967,-8.714325904846191
23,-2.0523403882980347,-8.934748649597168
24,-2.0410096883773803,-9.72427749633789
25,-1.941318655014038,-8.897010803222656
