id,label,payload_type,length,num_letters,num_digits,num_spaces,num_single_quotes,num_double_quotes,num_parentheses,num_commas,num_semicolons,num_equal,num_dash,num_slash,num_backslash,num_pipe,num_ampersand,num_percent,num_hash,num_at,num_underscore,num_angle,num_plus,num_star,num_comment_tokens,num_special,ratio_digits,ratio_spaces,ratio_special,entropy,token_count,avg_token_len,max_token_len,sql_keyword_count,has_union_select,has_boolean_pattern,has_time_pattern,has_error_pattern,has_order_pattern,has_stacked_pattern,has_exists_pattern,has_encoded_pattern,retrieval_source_id,retrieval_distance
CTGAN_000001,attack,time,78,15,19,56,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0.09320557117462158,0.2647252678871155,0.07598462700843811,3.0837159156799316,13,2.0428643226623535,10,4,0,0,0,0,0,0,2,0,R000362,6.005147362974237
CTGAN_000002,attack,time,60,23,12,49,0,3,10,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,8,0.03485944867134094,0.46005815267562866,0.13605456054210663,2.414438247680664,3,2.073498249053955,6,3,0,2,3,0,1,0,0,0,R000486,5.794872039943449
CTGAN_000003,attack,time,53,31,3,41,5,0,7,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,15,0.20905801653862,0.566172182559967,0.17518965899944305,3.306725025177002,20,1.7067546844482422,7,3,1,2,3,0,0,0,1,0,R000723,5.234844410722098
CTGAN_000004,attack,time,86,27,3,21,4,0,10,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,12,0.0039045829325914383,0.4149995446205139,0.1315552443265915,2.456538677215576,20,1.24444580078125,6,2,1,0,2,0,0,0,2,0,R000230,5.287819364050419
CTGAN_000005,attack,time,103,11,9,30,0,0,12,0,0,1,0,0,2,5,0,2,0,0,0,0,0,0,1,10,0.023990459740161896,0.5321881175041199,0.14164480566978455,3.794435977935791,20,2.1058006286621094,5,3,0,0,2,0,3,0,1,0,R000761,7.563048275447189
CTGAN_000006,attack,time,116,16,1,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.04539843648672104,0.5310472249984741,0.2192654013633728,2.5231270790100098,17,1.9198648929595947,5,5,1,3,3,0,3,0,1,0,R000089,6.8301164450266
CTGAN_000007,attack,time,41,21,11,28,5,0,4,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,9,0.0356016531586647,0.42888253927230835,0.13829763233661652,2.8658053874969482,29,1.9536076784133911,4,5,0,3,4,0,1,0,0,1,R000095,7.050260428276458
CTGAN_000008,attack,time,116,21,13,25,1,1,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0.09773722290992737,0.4020426571369171,0.15630705654621124,3.224987506866455,15,1.7057085037231445,8,2,0,3,2,0,0,0,0,0,R000362,4.791807011805164
CTGAN_000009,attack,time,39,21,11,44,1,0,6,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,19,0.09323230385780334,0.4112280607223511,0.18366721272468567,1.88858962059021,18,2.3319172859191895,5,3,1,0,3,0,2,0,1,0,R000089,6.550294129180644
CTGAN_000010,attack,time,6,38,3,21,0,3,10,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0.36882585287094116,0.604407548904419,0.13015398383140564,3.6262285709381104,18,2.388093948364258,7,2,0,3,3,0,2,0,1,0,R000520,7.3441937312284
