label,payload,family,payload_type,method,run_id,sample_index
attack,select   (  1select   (  1select   (  1select   (  1select   (1724then1select   SELECT duaDselectselect(   SELECTBnnn--mselect   (select   SELECTnnal--nnnnnal--nnnnnnnal--nnnnnnnnnnnnnnnnnnnnnnnnnal--nnnnnnnnnnnnnnn..Lnnnnnnnal--nnnnnnnnnnnnnnnnaselectselect( 3217 1724 else  1select,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,0
attack,select   (  1select   (select   SELECT duaselect4415 5198nnnnnnnnnal--nnnnnnnnnnnneselectOGE  select when5322(  1  9667select   (  case when   (  1select   (select   SELECT dufromnnnnnuaselectselect(  1select   (  1 1724selectselect   (  1select   (select   SELECT 8375select(  1 3217 9667selectselect   (select   SELECT   SELECT duAmselectselect   (selectselect   SELECTnneselect)   from WHERE 1select 4415 du,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,1
attack,select   (  1select   (  1select   ( 5464  1select   (  1select   (select    (9836SELECT duAl--nnnnnnnnnnnnnnal--nnnnnnnnnnnnnnnnnal--nnnnnnnnnnnnnnnnnnnnn_WNE  1 S   SELECTselect(  selectthen 3217nnnnnnnbnnnnnnnnnnnnnnnnn(_nnnnnnnnnnnaselectOselectselect   (  1select(,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,2
attack,select   (  1select(  1 4415select   (  1select   (  1 whenselect   (62121select   (  1 1272 Tselectselectselect   (  1 5464   SELECTl_innnnnnnnnnnnaselectselect   (  3217 9667 6804 2768 5198 3217 1selectselect(  1select   (  1 3217 6166selectselect   (  caseselect   (  1select   (select when   (  1select   (   SELECT   (   SELECTselect   (  1 whenselect   (  1select   (  1 when   (  1select   (  5740 5740 3217 else,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,3
attack,select   (   SELECTselect   (    SELECT nnnnnnnaselect   (  0 3217 3217 5322 1select(  1 when   (  4415  1select   (select   SELECT duaselectnt  1selectnnnnnnnnal--nnnnnnnnamselectselectselectselect((  (  1select   (  caseselect   (  1select   (  1 s when   (  6804(  1select   (  1 whenselect   (  5989end  1ual--nnnnnnnnnnnnnnnnnnnnnnn.,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,4
attack,select   (   SELECTselect   (  1select when   (  83755740 3217nn FROMnnnnnnnnnnnnnnnnnnnnnn(o_nnaduaselectselect   (  1select   (  1select   (select   (SELECT duaselect   (  321733641select   (    (  1 innnannnnnnnnal--nnnnnal--nnnnnnnnnnnnnnnaselectselect   (select1select   (selectcaseselect(  1select   (  1 when   (  1select   ,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,5
attack,select--nnnannnnnnnnnnnnnal--nnnnnnnnnnnal--nnnnnnn.Lnnnnneselectnnnnaselectselect(  1 1272 3681dual--nnnnnnnnnnnnnnnnnnnnnnnbSselect   (  1select   (  1 5322select   (   SELECT dual--nnnnnnnnnaselectselect   (  caseselect   (  9103 3217 6166 3217 else duaselect   SELECT duaAND,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,6
attack,select   (  1selectselect   (   SELECT dual--selectselect(  1select   (  1 whenselect   (  1 9667--ssselect   (  1select   (  1 3217nnnnnnnnnnnnnnnnnnnnnnnnnnnn(  AselectO+.(naTennnnncenaselectselect(select   SELECT dual--nnnnnennnnnnnnnaLselect   (  1select(  1select 6804 5740 when   (  3217then 38639667  1select   (  6166,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,7
attack,select   (select   SELECT dual--nnnnnadual--nnnnnaSYUAselectselect(selectSELECTselect   (  1select   (SELECTselect   (  3217 61661select   (select   SELECT dual--nnnnnnnn.Lnnnnnal--nnnnnnnnnnnnnnnnnnnnnnnnnnal--nnnnnnnnnnnnnnnFROMnnnnn(  4568  1selectselect   (  1 1272   (  1 AND 6804 6166ua,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,8
attack,select 3217 else 1selectnnnnnnnnncONF(  1select(  1select   (  2518 AND 38639667  1select(  1select   (  1 sselect   from AND 3217 6804 9350s WHEREselect(  1select    (  case 5322select   (case 9667--nnnnnnnnal--nnnnnnnnnnnnnnnnnnnselect(_a1select   (selectcase 9667select   (  1 5464select when   (  1select   (  1 3217 sselect AND 3217 Rnnnnn,error,error,seqgan_improved,seqgan_improved__phase2b__error__B__500__V8_B6X__sql_aware__len160__gpre160__reward_on__seed88,9
